case_id,B,K,M,N,dependency_count,node_id,output_elements,real_macs
bb84_n08,1,2,1,2,0,contract_0,2,16
bb84_n08,1,2,1,2,0,contract_1,2,16
bb84_n08,1,2,1,2,0,contract_2,2,16
bb84_n08,1,2,1,2,0,contract_3,2,16
bb84_n08,1,2,1,2,0,contract_4,2,16
bb84_n08,1,2,1,2,0,contract_5,2,16
bb84_n08,1,2,2,1,1,contract_6,2,16
bb84_n08,1,2,2,1,1,contract_7,2,16
bb84_n08,1,1,2,2,0,contract_8,4,16
bb84_n08,1,1,2,2,2,contract_9,4,16
bb84_n08,1,1,2,2,2,contract_10,4,16
bb84_n08,1,1,2,2,2,contract_11,4,16
bb84_n08,1,1,4,4,2,contract_12,16,64
bb84_n08,1,1,4,4,2,contract_13,16,64
bb84_n08,1,1,16,16,2,contract_14,256,1024
bb84_n12,1,2,1,2,0,contract_0,2,16
bb84_n12,1,2,1,2,0,contract_1,2,16
bb84_n12,1,2,1,2,0,contract_2,2,16
bb84_n12,1,2,1,2,0,contract_3,2,16
bb84_n12,1,2,1,2,0,contract_4,2,16
bb84_n12,1,2,1,2,0,contract_5,2,16
bb84_n12,1,2,1,2,0,contract_6,2,16
bb84_n12,1,2,1,2,0,contract_7,2,16
bb84_n12,1,2,1,2,0,contract_8,2,16
bb84_n12,1,2,2,1,1,contract_9,2,16
bb84_n12,1,2,2,1,1,contract_10,2,16
bb84_n12,1,2,2,1,1,contract_11,2,16
bb84_n12,1,1,2,2,0,contract_12,4,16
bb84_n12,1,1,2,2,1,contract_13,4,16
bb84_n12,1,1,2,2,2,contract_14,4,16
bb84_n12,1,1,2,2,2,contract_15,4,16
bb84_n12,1,1,2,2,2,contract_16,4,16
bb84_n12,1,1,2,2,2,contract_17,4,16
bb84_n12,1,1,4,4,2,contract_18,16,64
bb84_n12,1,1,4,4,2,contract_19,16,64
bb84_n12,1,1,4,4,2,contract_20,16,64
bb84_n12,1,1,16,16,2,contract_21,256,1024
bb84_n12,1,1,16,256,2,contract_22,4096,16384
bb84_n16,1,2,1,2,0,contract_0,2,16
bb84_n16,1,2,1,2,0,contract_1,2,16
bb84_n16,1,2,1,2,0,contract_2,2,16
bb84_n16,1,2,1,2,0,contract_3,2,16
bb84_n16,1,2,1,2,0,contract_4,2,16
bb84_n16,1,2,1,2,0,contract_5,2,16
bb84_n16,1,2,1,2,0,contract_6,2,16
bb84_n16,1,2,1,2,0,contract_7,2,16
bb84_n16,1,2,1,2,0,contract_8,2,16
bb84_n16,1,2,1,2,0,contract_9,2,16
bb84_n16,1,2,1,2,0,contract_10,2,16
bb84_n16,1,2,1,2,0,contract_11,2,16
bb84_n16,1,2,2,1,1,contract_12,2,16
bb84_n16,1,2,2,1,1,contract_13,2,16
bb84_n16,1,2,2,1,1,contract_14,2,16
bb84_n16,1,2,2,1,1,contract_15,2,16
bb84_n16,1,1,2,2,0,contract_16,4,16
bb84_n16,1,1,2,2,0,contract_17,4,16
bb84_n16,1,1,2,2,2,contract_18,4,16
bb84_n16,1,1,2,2,2,contract_19,4,16
bb84_n16,1,1,2,2,2,contract_20,4,16
bb84_n16,1,1,2,2,2,contract_21,4,16
bb84_n16,1,1,2,2,2,contract_22,4,16
bb84_n16,1,1,2,2,2,contract_23,4,16
bb84_n16,1,1,4,4,2,contract_24,16,64
bb84_n16,1,1,4,4,2,contract_25,16,64
bb84_n16,1,1,4,4,2,contract_26,16,64
bb84_n16,1,1,4,4,2,contract_27,16,64
bb84_n16,1,1,16,16,2,contract_28,256,1024
bb84_n16,1,1,16,16,2,contract_29,256,1024
bb84_n16,1,1,256,256,2,contract_30,65536,262144
bb84_n18,1,2,1,2,0,contract_0,2,16
bb84_n18,1,2,1,2,0,contract_1,2,16
bb84_n18,1,2,1,2,0,contract_2,2,16
bb84_n18,1,2,1,2,0,contract_3,2,16
bb84_n18,1,2,1,2,0,contract_4,2,16
bb84_n18,1,2,1,2,0,contract_5,2,16
bb84_n18,1,2,1,2,0,contract_6,2,16
bb84_n18,1,2,1,2,0,contract_7,2,16
bb84_n18,1,2,1,2,0,contract_8,2,16
bb84_n18,1,2,1,2,0,contract_9,2,16
bb84_n18,1,2,1,2,0,contract_10,2,16
bb84_n18,1,2,1,2,0,contract_11,2,16
bb84_n18,1,2,1,2,0,contract_12,2,16
bb84_n18,1,2,2,1,1,contract_13,2,16
bb84_n18,1,2,2,1,1,contract_14,2,16
bb84_n18,1,2,2,1,1,contract_15,2,16
bb84_n18,1,2,2,1,1,contract_16,2,16
bb84_n18,1,1,2,2,0,contract_17,4,16
bb84_n18,1,1,2,2,0,contract_18,4,16
bb84_n18,1,1,2,2,1,contract_19,4,16
bb84_n18,1,1,2,2,2,contract_20,4,16
bb84_n18,1,1,2,2,2,contract_21,4,16
bb84_n18,1,1,2,2,2,contract_22,4,16
bb84_n18,1,1,2,2,2,contract_23,4,16
bb84_n18,1,1,2,2,2,contract_24,4,16
bb84_n18,1,1,2,2,2,contract_25,4,16
bb84_n18,1,1,4,4,2,contract_26,16,64
bb84_n18,1,1,4,4,2,contract_27,16,64
bb84_n18,1,1,4,4,2,contract_28,16,64
bb84_n18,1,1,4,4,2,contract_29,16,64
bb84_n18,1,1,4,16,2,contract_30,64,256
bb84_n18,1,1,16,16,2,contract_31,256,1024
bb84_n18,1,1,16,64,2,contract_32,1024,4096
bb84_n18,1,1,256,1024,2,contract_33,262144,1048576
bb84_n20,1,2,1,2,0,contract_0,2,16
bb84_n20,1,2,1,2,0,contract_1,2,16
bb84_n20,1,2,1,2,0,contract_2,2,16
bb84_n20,1,2,1,2,0,contract_3,2,16
bb84_n20,1,2,1,2,0,contract_4,2,16
bb84_n20,1,2,1,2,0,contract_5,2,16
bb84_n20,1,2,1,2,0,contract_6,2,16
bb84_n20,1,2,1,2,0,contract_7,2,16
bb84_n20,1,2,1,2,0,contract_8,2,16
bb84_n20,1,2,1,2,0,contract_9,2,16
bb84_n20,1,2,1,2,0,contract_10,2,16
bb84_n20,1,2,1,2,0,contract_11,2,16
bb84_n20,1,2,1,2,0,contract_12,2,16
bb84_n20,1,2,1,2,0,contract_13,2,16
bb84_n20,1,2,1,2,0,contract_14,2,16
bb84_n20,1,2,2,1,1,contract_15,2,16
bb84_n20,1,2,2,1,1,contract_16,2,16
bb84_n20,1,2,2,1,1,contract_17,2,16
bb84_n20,1,2,2,1,1,contract_18,2,16
bb84_n20,1,2,2,1,1,contract_19,2,16
bb84_n20,1,1,2,2,0,contract_20,4,16
bb84_n20,1,1,2,2,0,contract_21,4,16
bb84_n20,1,1,2,2,1,contract_22,4,16
bb84_n20,1,1,2,2,2,contract_23,4,16
bb84_n20,1,1,2,2,2,contract_24,4,16
bb84_n20,1,1,2,2,2,contract_25,4,16
bb84_n20,1,1,2,2,2,contract_26,4,16
bb84_n20,1,1,2,2,2,contract_27,4,16
bb84_n20,1,1,2,2,2,contract_28,4,16
bb84_n20,1,1,2,2,2,contract_29,4,16
bb84_n20,1,1,4,4,2,contract_30,16,64
bb84_n20,1,1,4,4,2,contract_31,16,64
bb84_n20,1,1,4,4,2,contract_32,16,64
bb84_n20,1,1,4,4,2,contract_33,16,64
bb84_n20,1,1,4,4,2,contract_34,16,64
bb84_n20,1,1,16,16,2,contract_35,256,1024
bb84_n20,1,1,16,16,2,contract_36,256,1024
bb84_n20,1,1,16,256,2,contract_37,4096,16384
bb84_n20,1,1,256,4096,2,contract_38,1048576,4194304
bb84_n22,1,2,1,2,0,contract_0,2,16
bb84_n22,1,2,1,2,0,contract_1,2,16
bb84_n22,1,2,1,2,0,contract_2,2,16
bb84_n22,1,2,1,2,0,contract_3,2,16
bb84_n22,1,2,1,2,0,contract_4,2,16
bb84_n22,1,2,1,2,0,contract_5,2,16
bb84_n22,1,2,1,2,0,contract_6,2,16
bb84_n22,1,2,1,2,0,contract_7,2,16
bb84_n22,1,2,1,2,0,contract_8,2,16
bb84_n22,1,2,1,2,0,contract_9,2,16
bb84_n22,1,2,1,2,0,contract_10,2,16
bb84_n22,1,2,1,2,0,contract_11,2,16
bb84_n22,1,2,1,2,0,contract_12,2,16
bb84_n22,1,2,1,2,0,contract_13,2,16
bb84_n22,1,2,1,2,0,contract_14,2,16
bb84_n22,1,2,1,2,0,contract_15,2,16
bb84_n22,1,2,2,1,1,contract_16,2,16
bb84_n22,1,2,2,1,1,contract_17,2,16
bb84_n22,1,2,2,1,1,contract_18,2,16
bb84_n22,1,2,2,1,1,contract_19,2,16
bb84_n22,1,2,2,1,1,contract_20,2,16
bb84_n22,1,1,2,2,0,contract_21,4,16
bb84_n22,1,1,2,2,0,contract_22,4,16
bb84_n22,1,1,2,2,0,contract_23,4,16
bb84_n22,1,1,2,2,2,contract_24,4,16
bb84_n22,1,1,2,2,2,contract_25,4,16
bb84_n22,1,1,2,2,2,contract_26,4,16
bb84_n22,1,1,2,2,2,contract_27,4,16
bb84_n22,1,1,2,2,2,contract_28,4,16
bb84_n22,1,1,2,2,2,contract_29,4,16
bb84_n22,1,1,2,2,2,contract_30,4,16
bb84_n22,1,1,2,2,2,contract_31,4,16
bb84_n22,1,1,4,4,2,contract_32,16,64
bb84_n22,1,1,4,4,2,contract_33,16,64
bb84_n22,1,1,4,4,2,contract_34,16,64
bb84_n22,1,1,4,4,2,contract_35,16,64
bb84_n22,1,1,4,4,2,contract_36,16,64
bb84_n22,1,1,4,16,2,contract_37,64,256
bb84_n22,1,1,16,16,2,contract_38,256,1024
bb84_n22,1,1,16,16,2,contract_39,256,1024
bb84_n22,1,1,64,256,2,contract_40,16384,65536
bb84_n22,1,1,256,16384,2,contract_41,4194304,16777216
bb84_n24,1,2,1,2,0,contract_0,2,16
bb84_n24,1,2,1,2,0,contract_1,2,16
bb84_n24,1,2,1,2,0,contract_2,2,16
bb84_n24,1,2,1,2,0,contract_3,2,16
bb84_n24,1,2,1,2,0,contract_4,2,16
bb84_n24,1,2,1,2,0,contract_5,2,16
bb84_n24,1,2,1,2,0,contract_6,2,16
bb84_n24,1,2,1,2,0,contract_7,2,16
bb84_n24,1,2,1,2,0,contract_8,2,16
bb84_n24,1,2,1,2,0,contract_9,2,16
bb84_n24,1,2,1,2,0,contract_10,2,16
bb84_n24,1,2,1,2,0,contract_11,2,16
bb84_n24,1,2,1,2,0,contract_12,2,16
bb84_n24,1,2,1,2,0,contract_13,2,16
bb84_n24,1,2,1,2,0,contract_14,2,16
bb84_n24,1,2,1,2,0,contract_15,2,16
bb84_n24,1,2,1,2,0,contract_16,2,16
bb84_n24,1,2,1,2,0,contract_17,2,16
bb84_n24,1,2,2,1,1,contract_18,2,16
bb84_n24,1,2,2,1,1,contract_19,2,16
bb84_n24,1,2,2,1,1,contract_20,2,16
bb84_n24,1,2,2,1,1,contract_21,2,16
bb84_n24,1,2,2,1,1,contract_22,2,16
bb84_n24,1,2,2,1,1,contract_23,2,16
bb84_n24,1,1,2,2,0,contract_24,4,16
bb84_n24,1,1,2,2,0,contract_25,4,16
bb84_n24,1,1,2,2,0,contract_26,4,16
bb84_n24,1,1,2,2,2,contract_27,4,16
bb84_n24,1,1,2,2,2,contract_28,4,16
bb84_n24,1,1,2,2,2,contract_29,4,16
bb84_n24,1,1,2,2,2,contract_30,4,16
bb84_n24,1,1,2,2,2,contract_31,4,16
bb84_n24,1,1,2,2,2,contract_32,4,16
bb84_n24,1,1,2,2,2,contract_33,4,16
bb84_n24,1,1,2,2,2,contract_34,4,16
bb84_n24,1,1,2,2,2,contract_35,4,16
bb84_n24,1,1,4,4,2,contract_36,16,64
bb84_n24,1,1,4,4,2,contract_37,16,64
bb84_n24,1,1,4,4,2,contract_38,16,64
bb84_n24,1,1,4,4,2,contract_39,16,64
bb84_n24,1,1,4,4,2,contract_40,16,64
bb84_n24,1,1,4,4,2,contract_41,16,64
bb84_n24,1,1,16,16,2,contract_42,256,1024
bb84_n24,1,1,16,16,2,contract_43,256,1024
bb84_n24,1,1,16,16,2,contract_44,256,1024
bb84_n24,1,1,256,256,2,contract_45,65536,262144
bb84_n24,1,1,256,65536,2,contract_46,16777216,67108864
bb84_n26,1,2,1,2,0,contract_0,2,16
bb84_n26,1,2,1,2,0,contract_1,2,16
bb84_n26,1,2,1,2,0,contract_2,2,16
bb84_n26,1,2,1,2,0,contract_3,2,16
bb84_n26,1,2,1,2,0,contract_4,2,16
bb84_n26,1,2,1,2,0,contract_5,2,16
bb84_n26,1,2,1,2,0,contract_6,2,16
bb84_n26,1,2,1,2,0,contract_7,2,16
bb84_n26,1,2,1,2,0,contract_8,2,16
bb84_n26,1,2,1,2,0,contract_9,2,16
bb84_n26,1,2,1,2,0,contract_10,2,16
bb84_n26,1,2,1,2,0,contract_11,2,16
bb84_n26,1,2,1,2,0,contract_12,2,16
bb84_n26,1,2,1,2,0,contract_13,2,16
bb84_n26,1,2,1,2,0,contract_14,2,16
bb84_n26,1,2,1,2,0,contract_15,2,16
bb84_n26,1,2,1,2,0,contract_16,2,16
bb84_n26,1,2,1,2,0,contract_17,2,16
bb84_n26,1,2,1,2,0,contract_18,2,16
bb84_n26,1,2,2,1,1,contract_19,2,16
bb84_n26,1,2,2,1,1,contract_20,2,16
bb84_n26,1,2,2,1,1,contract_21,2,16
bb84_n26,1,2,2,1,1,contract_22,2,16
bb84_n26,1,2,2,1,1,contract_23,2,16
bb84_n26,1,2,2,1,1,contract_24,2,16
bb84_n26,1,1,2,2,0,contract_25,4,16
bb84_n26,1,1,2,2,0,contract_26,4,16
bb84_n26,1,1,2,2,0,contract_27,4,16
bb84_n26,1,1,2,2,1,contract_28,4,16
bb84_n26,1,1,2,2,2,contract_29,4,16
bb84_n26,1,1,2,2,2,contract_30,4,16
bb84_n26,1,1,2,2,2,contract_31,4,16
bb84_n26,1,1,2,2,2,contract_32,4,16
bb84_n26,1,1,2,2,2,contract_33,4,16
bb84_n26,1,1,2,2,2,contract_34,4,16
bb84_n26,1,1,2,2,2,contract_35,4,16
bb84_n26,1,1,2,2,2,contract_36,4,16
bb84_n26,1,1,2,2,2,contract_37,4,16
bb84_n26,1,1,4,4,2,contract_38,16,64
bb84_n26,1,1,4,4,2,contract_39,16,64
bb84_n26,1,1,4,4,2,contract_40,16,64
bb84_n26,1,1,4,4,2,contract_41,16,64
bb84_n26,1,1,4,4,2,contract_42,16,64
bb84_n26,1,1,4,4,2,contract_43,16,64
bb84_n26,1,1,4,16,2,contract_44,64,256
bb84_n26,1,1,16,16,2,contract_45,256,1024
bb84_n26,1,1,16,16,2,contract_46,256,1024
bb84_n26,1,1,16,64,2,contract_47,1024,4096
bb84_n26,1,1,256,256,2,contract_48,65536,262144
bb84_n26,1,1,1024,65536,2,contract_49,67108864,268435456
bv_n08,1,2,1,2,0,contract_0,2,16
bv_n08,1,2,1,2,0,contract_1,2,16
bv_n08,1,2,8,1,1,contract_2,8,64
bv_n08,1,2,1,2,0,contract_3,2,16
bv_n08,1,2,1,2,0,contract_4,2,16
bv_n08,1,2,8,1,1,contract_5,8,64
bv_n08,1,2,1,2,0,contract_6,2,16
bv_n08,1,2,1,2,0,contract_7,2,16
bv_n08,1,2,8,1,1,contract_8,8,64
bv_n08,1,2,1,2,0,contract_9,2,16
bv_n08,1,2,1,2,0,contract_10,2,16
bv_n08,1,2,8,1,1,contract_11,8,64
bv_n08,1,2,2,1,1,contract_12,2,16
bv_n08,1,2,4,1,2,contract_13,4,32
bv_n08,1,2,2,1,1,contract_14,2,16
bv_n08,1,2,2,4,1,contract_15,8,64
bv_n08,1,2,2,1,1,contract_16,2,16
bv_n08,1,2,2,4,1,contract_17,8,64
bv_n08,1,2,2,1,1,contract_18,2,16
bv_n08,1,2,2,4,1,contract_19,8,64
bv_n08,1,2,2,2,1,contract_20,4,32
bv_n08,1,2,4,2,2,contract_21,8,64
bv_n08,1,2,4,4,2,contract_22,16,128
bv_n08,1,2,4,8,2,contract_23,32,256
bv_n08,1,1,2,2,2,contract_24,4,16
bv_n08,1,1,2,4,2,contract_25,8,32
bv_n08,1,1,32,8,2,contract_26,256,1024
bv_n12,1,2,1,2,0,contract_0,2,16
bv_n12,1,2,1,2,0,contract_1,2,16
bv_n12,1,2,8,1,1,contract_2,8,64
bv_n12,1,2,1,2,0,contract_3,2,16
bv_n12,1,2,1,2,0,contract_4,2,16
bv_n12,1,2,8,1,1,contract_5,8,64
bv_n12,1,2,1,2,0,contract_6,2,16
bv_n12,1,2,1,2,0,contract_7,2,16
bv_n12,1,2,8,1,1,contract_8,8,64
bv_n12,1,2,1,2,0,contract_9,2,16
bv_n12,1,2,1,2,0,contract_10,2,16
bv_n12,1,2,8,1,1,contract_11,8,64
bv_n12,1,2,1,2,0,contract_12,2,16
bv_n12,1,2,1,2,0,contract_13,2,16
bv_n12,1,2,8,1,1,contract_14,8,64
bv_n12,1,2,1,2,0,contract_15,2,16
bv_n12,1,2,1,2,0,contract_16,2,16
bv_n12,1,2,8,1,1,contract_17,8,64
bv_n12,1,2,2,1,1,contract_18,2,16
bv_n12,1,2,4,1,2,contract_19,4,32
bv_n12,1,2,2,1,1,contract_20,2,16
bv_n12,1,2,2,4,1,contract_21,8,64
bv_n12,1,2,2,1,1,contract_22,2,16
bv_n12,1,2,2,4,1,contract_23,8,64
bv_n12,1,2,2,1,1,contract_24,2,16
bv_n12,1,2,2,4,1,contract_25,8,64
bv_n12,1,2,2,1,1,contract_26,2,16
bv_n12,1,2,2,4,1,contract_27,8,64
bv_n12,1,2,2,1,1,contract_28,2,16
bv_n12,1,2,2,4,1,contract_29,8,64
bv_n12,1,2,2,2,1,contract_30,4,32
bv_n12,1,2,4,2,2,contract_31,8,64
bv_n12,1,2,4,4,2,contract_32,16,128
bv_n12,1,2,4,4,2,contract_33,16,128
bv_n12,1,2,4,8,2,contract_34,32,256
bv_n12,1,2,8,16,2,contract_35,128,1024
bv_n12,1,1,2,2,2,contract_36,4,16
bv_n12,1,1,2,2,2,contract_37,4,16
bv_n12,1,1,2,4,2,contract_38,8,32
bv_n12,1,1,4,8,2,contract_39,32,128
bv_n12,1,1,128,32,2,contract_40,4096,16384
bv_n16,1,2,1,2,0,contract_0,2,16
bv_n16,1,2,1,2,0,contract_1,2,16
bv_n16,1,2,8,1,1,contract_2,8,64
bv_n16,1,2,1,2,0,contract_3,2,16
bv_n16,1,2,1,2,0,contract_4,2,16
bv_n16,1,2,8,1,1,contract_5,8,64
bv_n16,1,2,1,2,0,contract_6,2,16
bv_n16,1,2,1,2,0,contract_7,2,16
bv_n16,1,2,8,1,1,contract_8,8,64
bv_n16,1,2,1,2,0,contract_9,2,16
bv_n16,1,2,1,2,0,contract_10,2,16
bv_n16,1,2,8,1,1,contract_11,8,64
bv_n16,1,2,1,2,0,contract_12,2,16
bv_n16,1,2,1,2,0,contract_13,2,16
bv_n16,1,2,8,1,1,contract_14,8,64
bv_n16,1,2,1,2,0,contract_15,2,16
bv_n16,1,2,1,2,0,contract_16,2,16
bv_n16,1,2,8,1,1,contract_17,8,64
bv_n16,1,2,1,2,0,contract_18,2,16
bv_n16,1,2,1,2,0,contract_19,2,16
bv_n16,1,2,8,1,1,contract_20,8,64
bv_n16,1,2,1,2,0,contract_21,2,16
bv_n16,1,2,1,2,0,contract_22,2,16
bv_n16,1,2,8,1,1,contract_23,8,64
bv_n16,1,2,2,1,1,contract_24,2,16
bv_n16,1,2,4,1,2,contract_25,4,32
bv_n16,1,2,2,1,1,contract_26,2,16
bv_n16,1,2,2,4,1,contract_27,8,64
bv_n16,1,2,2,1,1,contract_28,2,16
bv_n16,1,2,2,4,1,contract_29,8,64
bv_n16,1,2,2,1,1,contract_30,2,16
bv_n16,1,2,2,4,1,contract_31,8,64
bv_n16,1,2,2,1,1,contract_32,2,16
bv_n16,1,2,2,4,1,contract_33,8,64
bv_n16,1,2,2,1,1,contract_34,2,16
bv_n16,1,2,2,4,1,contract_35,8,64
bv_n16,1,2,2,1,1,contract_36,2,16
bv_n16,1,2,2,4,1,contract_37,8,64
bv_n16,1,2,2,1,1,contract_38,2,16
bv_n16,1,2,2,4,1,contract_39,8,64
bv_n16,1,2,2,2,1,contract_40,4,32
bv_n16,1,2,4,2,2,contract_41,8,64
bv_n16,1,2,4,4,2,contract_42,16,128
bv_n16,1,2,4,4,2,contract_43,16,128
bv_n16,1,2,4,8,2,contract_44,32,256
bv_n16,1,2,4,8,2,contract_45,32,256
bv_n16,1,2,4,16,2,contract_46,64,512
bv_n16,1,2,16,32,2,contract_47,512,4096
bv_n16,1,1,2,2,2,contract_48,4,16
bv_n16,1,1,2,2,2,contract_49,4,16
bv_n16,1,1,2,2,2,contract_50,4,16
bv_n16,1,1,2,4,2,contract_51,8,32
bv_n16,1,1,4,4,2,contract_52,16,64
bv_n16,1,1,8,16,2,contract_53,128,512
bv_n16,1,1,512,128,2,contract_54,65536,262144
bv_n18,1,2,1,2,0,contract_0,2,16
bv_n18,1,2,1,2,0,contract_1,2,16
bv_n18,1,2,8,1,1,contract_2,8,64
bv_n18,1,2,1,2,0,contract_3,2,16
bv_n18,1,2,1,2,0,contract_4,2,16
bv_n18,1,2,8,1,1,contract_5,8,64
bv_n18,1,2,1,2,0,contract_6,2,16
bv_n18,1,2,1,2,0,contract_7,2,16
bv_n18,1,2,8,1,1,contract_8,8,64
bv_n18,1,2,1,2,0,contract_9,2,16
bv_n18,1,2,1,2,0,contract_10,2,16
bv_n18,1,2,8,1,1,contract_11,8,64
bv_n18,1,2,1,2,0,contract_12,2,16
bv_n18,1,2,1,2,0,contract_13,2,16
bv_n18,1,2,8,1,1,contract_14,8,64
bv_n18,1,2,1,2,0,contract_15,2,16
bv_n18,1,2,1,2,0,contract_16,2,16
bv_n18,1,2,8,1,1,contract_17,8,64
bv_n18,1,2,1,2,0,contract_18,2,16
bv_n18,1,2,1,2,0,contract_19,2,16
bv_n18,1,2,8,1,1,contract_20,8,64
bv_n18,1,2,1,2,0,contract_21,2,16
bv_n18,1,2,1,2,0,contract_22,2,16
bv_n18,1,2,8,1,1,contract_23,8,64
bv_n18,1,2,1,2,0,contract_24,2,16
bv_n18,1,2,1,2,0,contract_25,2,16
bv_n18,1,2,8,1,1,contract_26,8,64
bv_n18,1,2,2,1,1,contract_27,2,16
bv_n18,1,2,4,1,2,contract_28,4,32
bv_n18,1,2,2,1,1,contract_29,2,16
bv_n18,1,2,2,4,1,contract_30,8,64
bv_n18,1,2,2,1,1,contract_31,2,16
bv_n18,1,2,2,4,1,contract_32,8,64
bv_n18,1,2,2,1,1,contract_33,2,16
bv_n18,1,2,2,4,1,contract_34,8,64
bv_n18,1,2,2,1,1,contract_35,2,16
bv_n18,1,2,2,4,1,contract_36,8,64
bv_n18,1,2,2,1,1,contract_37,2,16
bv_n18,1,2,2,4,1,contract_38,8,64
bv_n18,1,2,2,1,1,contract_39,2,16
bv_n18,1,2,2,4,1,contract_40,8,64
bv_n18,1,2,2,1,1,contract_41,2,16
bv_n18,1,2,2,4,1,contract_42,8,64
bv_n18,1,2,2,1,1,contract_43,2,16
bv_n18,1,2,2,4,1,contract_44,8,64
bv_n18,1,2,2,2,1,contract_45,4,32
bv_n18,1,2,4,2,2,contract_46,8,64
bv_n18,1,2,4,4,2,contract_47,16,128
bv_n18,1,2,4,4,2,contract_48,16,128
bv_n18,1,2,4,8,2,contract_49,32,256
bv_n18,1,2,4,8,2,contract_50,32,256
bv_n18,1,2,4,16,2,contract_51,64,512
bv_n18,1,2,4,16,2,contract_52,64,512
bv_n18,1,2,32,32,2,contract_53,1024,8192
bv_n18,1,1,2,2,2,contract_54,4,16
bv_n18,1,1,2,2,2,contract_55,4,16
bv_n18,1,1,2,2,2,contract_56,4,16
bv_n18,1,1,2,2,2,contract_57,4,16
bv_n18,1,1,4,4,2,contract_58,16,64
bv_n18,1,1,4,4,2,contract_59,16,64
bv_n18,1,1,16,16,2,contract_60,256,1024
bv_n18,1,1,1024,256,2,contract_61,262144,1048576
bv_n20,1,2,1,2,0,contract_0,2,16
bv_n20,1,2,1,2,0,contract_1,2,16
bv_n20,1,2,8,1,1,contract_2,8,64
bv_n20,1,2,1,2,0,contract_3,2,16
bv_n20,1,2,1,2,0,contract_4,2,16
bv_n20,1,2,8,1,1,contract_5,8,64
bv_n20,1,2,1,2,0,contract_6,2,16
bv_n20,1,2,1,2,0,contract_7,2,16
bv_n20,1,2,8,1,1,contract_8,8,64
bv_n20,1,2,1,2,0,contract_9,2,16
bv_n20,1,2,1,2,0,contract_10,2,16
bv_n20,1,2,8,1,1,contract_11,8,64
bv_n20,1,2,1,2,0,contract_12,2,16
bv_n20,1,2,1,2,0,contract_13,2,16
bv_n20,1,2,8,1,1,contract_14,8,64
bv_n20,1,2,1,2,0,contract_15,2,16
bv_n20,1,2,1,2,0,contract_16,2,16
bv_n20,1,2,8,1,1,contract_17,8,64
bv_n20,1,2,1,2,0,contract_18,2,16
bv_n20,1,2,1,2,0,contract_19,2,16
bv_n20,1,2,8,1,1,contract_20,8,64
bv_n20,1,2,1,2,0,contract_21,2,16
bv_n20,1,2,1,2,0,contract_22,2,16
bv_n20,1,2,8,1,1,contract_23,8,64
bv_n20,1,2,1,2,0,contract_24,2,16
bv_n20,1,2,1,2,0,contract_25,2,16
bv_n20,1,2,8,1,1,contract_26,8,64
bv_n20,1,2,1,2,0,contract_27,2,16
bv_n20,1,2,1,2,0,contract_28,2,16
bv_n20,1,2,8,1,1,contract_29,8,64
bv_n20,1,2,2,1,1,contract_30,2,16
bv_n20,1,2,4,1,2,contract_31,4,32
bv_n20,1,2,2,1,1,contract_32,2,16
bv_n20,1,2,2,4,1,contract_33,8,64
bv_n20,1,2,2,1,1,contract_34,2,16
bv_n20,1,2,2,4,1,contract_35,8,64
bv_n20,1,2,2,1,1,contract_36,2,16
bv_n20,1,2,2,4,1,contract_37,8,64
bv_n20,1,2,2,1,1,contract_38,2,16
bv_n20,1,2,2,4,1,contract_39,8,64
bv_n20,1,2,2,1,1,contract_40,2,16
bv_n20,1,2,2,4,1,contract_41,8,64
bv_n20,1,2,2,1,1,contract_42,2,16
bv_n20,1,2,2,4,1,contract_43,8,64
bv_n20,1,2,2,1,1,contract_44,2,16
bv_n20,1,2,2,4,1,contract_45,8,64
bv_n20,1,2,2,1,1,contract_46,2,16
bv_n20,1,2,2,4,1,contract_47,8,64
bv_n20,1,2,2,1,1,contract_48,2,16
bv_n20,1,2,2,4,1,contract_49,8,64
bv_n20,1,2,2,2,1,contract_50,4,32
bv_n20,1,2,4,2,2,contract_51,8,64
bv_n20,1,2,4,4,2,contract_52,16,128
bv_n20,1,2,4,4,2,contract_53,16,128
bv_n20,1,2,4,8,2,contract_54,32,256
bv_n20,1,2,4,8,2,contract_55,32,256
bv_n20,1,2,4,16,2,contract_56,64,512
bv_n20,1,2,4,16,2,contract_57,64,512
bv_n20,1,2,4,32,2,contract_58,128,1024
bv_n20,1,2,32,64,2,contract_59,2048,16384
bv_n20,1,1,2,2,2,contract_60,4,16
bv_n20,1,1,2,2,2,contract_61,4,16
bv_n20,1,1,2,2,2,contract_62,4,16
bv_n20,1,1,2,2,2,contract_63,4,16
bv_n20,1,1,2,4,2,contract_64,8,32
bv_n20,1,1,4,4,2,contract_65,16,64
bv_n20,1,1,4,8,2,contract_66,32,128
bv_n20,1,1,16,32,2,contract_67,512,2048
bv_n20,1,1,2048,512,2,contract_68,1048576,4194304
bv_n22,1,2,1,2,0,contract_0,2,16
bv_n22,1,2,1,2,0,contract_1,2,16
bv_n22,1,2,8,1,1,contract_2,8,64
bv_n22,1,2,1,2,0,contract_3,2,16
bv_n22,1,2,1,2,0,contract_4,2,16
bv_n22,1,2,8,1,1,contract_5,8,64
bv_n22,1,2,1,2,0,contract_6,2,16
bv_n22,1,2,1,2,0,contract_7,2,16
bv_n22,1,2,8,1,1,contract_8,8,64
