suite,case_id,arm_id,metric,median,raw_mad,count,quality_qualified,input_source_id,source_row
D,stress_n16_l2,upmem_d32_t8_static_dag_waves_v1_1_f32,d2h_s,0.086261212,0.000836208000000005,5,True,final_times,439
D,stress_n16_l2,upmem_d32_t8_static_dag_waves_v1_1_f32,h2d_bytes,260080.0,0.0,5,True,final_times,440
D,stress_n16_l2,upmem_d32_t8_static_dag_waves_v1_1_f32,d2h_bytes,1454048.0,0.0,5,True,final_times,441
D,stress_n16_l2,upmem_d4_t24_static_dag_waves_v1_1_f32,job_to_state_s,1.4087892709649168,0.0037731400807388127,5,True,final_times,376
D,stress_n16_l2,upmem_d4_t24_static_dag_waves_v1_1_f32,prepared_call_s,1.1491280299960636,0.00443258200539276,5,True,final_times,377
D,stress_n16_l2,upmem_d4_t24_static_dag_waves_v1_1_f32,session_inclusive_s,1.1066308470326476,0.0046268480364233255,5,True,final_times,378
D,stress_n16_l2,upmem_d4_t24_static_dag_waves_v1_1_f32,steady_s,0.6511555829783902,0.007496231002733111,5,True,final_times,379
D,stress_n16_l2,upmem_d4_t24_static_dag_waves_v1_1_f32,kernel_s,0.260496899,8.125100000005991e-05,5,True,final_times,380
D,stress_n16_l2,upmem_d4_t24_static_dag_waves_v1_1_f32,session_open_s,0.43990557198412716,0.0012763169943355024,5,True,final_times,381
D,stress_n16_l2,upmem_d4_t24_static_dag_waves_v1_1_f32,session_close_s,0.0038521200185641646,0.000260438013356179,5,True,final_times,382
D,stress_n16_l2,upmem_d4_t24_static_dag_waves_v1_1_f32,h2d_s,0.06902365499999999,0.0005343260000000155,5,True,final_times,383
D,stress_n16_l2,upmem_d4_t24_static_dag_waves_v1_1_f32,d2h_s,0.07313615300000001,0.0038676870000000085,5,True,final_times,384
D,stress_n16_l2,upmem_d4_t24_static_dag_waves_v1_1_f32,h2d_bytes,227824.0,0.0,5,True,final_times,385
D,stress_n16_l2,upmem_d4_t24_static_dag_waves_v1_1_f32,d2h_bytes,1437920.0,0.0,5,True,final_times,386
D,stress_n16_l2,upmem_d4_t8_static_dag_waves_v1_1_f32,job_to_state_s,1.5159214870072901,0.0007847159868106246,5,True,final_times,365
D,stress_n16_l2,upmem_d4_t8_static_dag_waves_v1_1_f32,prepared_call_s,1.2561945240013301,0.0011977980029769242,5,True,final_times,366
D,stress_n16_l2,upmem_d4_t8_static_dag_waves_v1_1_f32,session_inclusive_s,1.212715372967068,0.0008807930280454457,5,True,final_times,367
D,stress_n16_l2,upmem_d4_t8_static_dag_waves_v1_1_f32,steady_s,0.7692632600083016,0.0040862360037863255,5,True,final_times,368
D,stress_n16_l2,upmem_d4_t8_static_dag_waves_v1_1_f32,kernel_s,0.377562744,4.57300000000771e-05,5,True,final_times,369
D,stress_n16_l2,upmem_d4_t8_static_dag_waves_v1_1_f32,session_open_s,0.43986550299450755,0.002177043992560357,5,True,final_times,370
D,stress_n16_l2,upmem_d4_t8_static_dag_waves_v1_1_f32,session_close_s,0.00360912800533697,0.00033313699532300234,5,True,final_times,371
D,stress_n16_l2,upmem_d4_t8_static_dag_waves_v1_1_f32,h2d_s,0.068552427,0.000568565000000007,5,True,final_times,372
D,stress_n16_l2,upmem_d4_t8_static_dag_waves_v1_1_f32,d2h_s,0.075021471,0.0003844949999999847,5,True,final_times,373
D,stress_n16_l2,upmem_d4_t8_static_dag_waves_v1_1_f32,h2d_bytes,227824.0,0.0,5,True,final_times,374
D,stress_n16_l2,upmem_d4_t8_static_dag_waves_v1_1_f32,d2h_bytes,1437920.0,0.0,5,True,final_times,375
D,stress_n16_l2,upmem_d64_t24_static_dag_waves_v1_1_f32,job_to_state_s,1.3691544859902933,0.008787758008111268,5,True,final_times,464
D,stress_n16_l2,upmem_d64_t24_static_dag_waves_v1_1_f32,prepared_call_s,1.1117425909615122,0.010500787000637501,5,True,final_times,465
D,stress_n16_l2,upmem_d64_t24_static_dag_waves_v1_1_f32,session_inclusive_s,1.0654412209405564,0.01024943112861365,5,True,final_times,466
D,stress_n16_l2,upmem_d64_t24_static_dag_waves_v1_1_f32,steady_s,0.6103022639872506,0.009752647019922733,5,True,final_times,467
D,stress_n16_l2,upmem_d64_t24_static_dag_waves_v1_1_f32,kernel_s,0.08803103500000001,7.035500000000805e-05,5,True,final_times,468
D,stress_n16_l2,upmem_d64_t24_static_dag_waves_v1_1_f32,session_open_s,0.4509180299937725,0.0014440949889831245,5,True,final_times,469
D,stress_n16_l2,upmem_d64_t24_static_dag_waves_v1_1_f32,session_close_s,0.004145401995629072,7.552496390417218e-05,5,True,final_times,470
D,stress_n16_l2,upmem_d64_t24_static_dag_waves_v1_1_f32,h2d_s,0.122590558,0.0007812149999999879,5,True,final_times,471
D,stress_n16_l2,upmem_d64_t24_static_dag_waves_v1_1_f32,d2h_s,0.100714177,0.0009305130000000078,5,True,final_times,472
D,stress_n16_l2,upmem_d64_t24_static_dag_waves_v1_1_f32,h2d_bytes,296944.0,0.0,5,True,final_times,473
D,stress_n16_l2,upmem_d64_t24_static_dag_waves_v1_1_f32,d2h_bytes,1472480.0,0.0,5,True,final_times,474
D,stress_n16_l2,upmem_d64_t8_static_dag_waves_v1_1_f32,job_to_state_s,1.4161143529927358,0.004358211008366197,5,True,final_times,453
D,stress_n16_l2,upmem_d64_t8_static_dag_waves_v1_1_f32,prepared_call_s,1.1572940550395288,0.005119446956086904,5,True,final_times,454
D,stress_n16_l2,upmem_d64_t8_static_dag_waves_v1_1_f32,session_inclusive_s,1.1117567010223866,0.004968933935742825,5,True,final_times,455
D,stress_n16_l2,upmem_d64_t8_static_dag_waves_v1_1_f32,steady_s,0.6635902769630775,0.0066504719434306026,5,True,final_times,456
D,stress_n16_l2,upmem_d64_t8_static_dag_waves_v1_1_f32,kernel_s,0.132434536,9.37770000000171e-05,5,True,final_times,457
D,stress_n16_l2,upmem_d64_t8_static_dag_waves_v1_1_f32,session_open_s,0.4463944759918377,0.00346571602858603,5,True,final_times,458
D,stress_n16_l2,upmem_d64_t8_static_dag_waves_v1_1_f32,session_close_s,0.004042515996843576,0.00027289200806990266,5,True,final_times,459
D,stress_n16_l2,upmem_d64_t8_static_dag_waves_v1_1_f32,h2d_s,0.121845545,0.00045173699999997985,5,True,final_times,460
D,stress_n16_l2,upmem_d64_t8_static_dag_waves_v1_1_f32,d2h_s,0.10014274599999999,0.003990300000000016,5,True,final_times,461
D,stress_n16_l2,upmem_d64_t8_static_dag_waves_v1_1_f32,h2d_bytes,296944.0,0.0,5,True,final_times,462
D,stress_n16_l2,upmem_d64_t8_static_dag_waves_v1_1_f32,d2h_bytes,1472480.0,0.0,5,True,final_times,463
D,stress_n16_l2,upmem_d8_t24_static_dag_waves_v1_1_f32,job_to_state_s,1.3471452500089072,0.010754154005553573,5,True,final_times,398
D,stress_n16_l2,upmem_d8_t24_static_dag_waves_v1_1_f32,prepared_call_s,1.0897586249629967,0.013142143958248198,5,True,final_times,399
D,stress_n16_l2,upmem_d8_t24_static_dag_waves_v1_1_f32,session_inclusive_s,1.046611464000307,0.012889255944173783,5,True,final_times,400
D,stress_n16_l2,upmem_d8_t24_static_dag_waves_v1_1_f32,steady_s,0.5971173120196909,0.006750597036443651,5,True,final_times,401
D,stress_n16_l2,upmem_d8_t24_static_dag_waves_v1_1_f32,kernel_s,0.196404594,0.00010247800000001694,5,True,final_times,402
D,stress_n16_l2,upmem_d8_t24_static_dag_waves_v1_1_f32,session_open_s,0.43468213599408045,0.0024370489991270006,5,True,final_times,403
D,stress_n16_l2,upmem_d8_t24_static_dag_waves_v1_1_f32,session_close_s,0.0037454020348377526,0.00024039705749601126,5,True,final_times,404
D,stress_n16_l2,upmem_d8_t24_static_dag_waves_v1_1_f32,h2d_s,0.074413846,0.000738750999999982,5,True,final_times,405
D,stress_n16_l2,upmem_d8_t24_static_dag_waves_v1_1_f32,d2h_s,0.079331616,0.001758690999999979,5,True,final_times,406
D,stress_n16_l2,upmem_d8_t24_static_dag_waves_v1_1_f32,h2d_bytes,233584.0,0.0,5,True,final_times,407
D,stress_n16_l2,upmem_d8_t24_static_dag_waves_v1_1_f32,d2h_bytes,1440800.0,0.0,5,True,final_times,408
D,stress_n16_l2,upmem_d8_t8_static_dag_waves_v1_1_f32,job_to_state_s,1.4390479770372622,0.0027268239646218717,5,True,final_times,387
D,stress_n16_l2,upmem_d8_t8_static_dag_waves_v1_1_f32,prepared_call_s,1.1772100019734353,0.006438672018703073,5,True,final_times,388
D,stress_n16_l2,upmem_d8_t8_static_dag_waves_v1_1_f32,session_inclusive_s,1.133767227991484,0.007751219964120537,5,True,final_times,389
D,stress_n16_l2,upmem_d8_t8_static_dag_waves_v1_1_f32,steady_s,0.6979129749815911,0.000869561976287514,5,True,final_times,390
D,stress_n16_l2,upmem_d8_t8_static_dag_waves_v1_1_f32,kernel_s,0.294921068,8.765999999937879e-06,5,True,final_times,391
D,stress_n16_l2,upmem_d8_t8_static_dag_waves_v1_1_f32,session_open_s,0.4331014429917559,0.000908204005099833,5,True,final_times,392
D,stress_n16_l2,upmem_d8_t8_static_dag_waves_v1_1_f32,session_close_s,0.0036223719944246113,2.5593035388737917e-05,5,True,final_times,393
D,stress_n16_l2,upmem_d8_t8_static_dag_waves_v1_1_f32,h2d_s,0.073705039,0.00023346100000001813,5,True,final_times,394
D,stress_n16_l2,upmem_d8_t8_static_dag_waves_v1_1_f32,d2h_s,0.079322573,0.0004243530000000023,5,True,final_times,395
D,stress_n16_l2,upmem_d8_t8_static_dag_waves_v1_1_f32,h2d_bytes,233584.0,0.0,5,True,final_times,396
D,stress_n16_l2,upmem_d8_t8_static_dag_waves_v1_1_f32,d2h_bytes,1440800.0,0.0,5,True,final_times,397
T,hs_n18,upmem_d1_t10_serial_nodes_v1_0_f32,job_to_state_s,2.2550908959819935,0.04231704998528585,5,True,final_times,574
T,hs_n18,upmem_d1_t10_serial_nodes_v1_0_f32,prepared_call_s,2.0996121509815566,0.04281440901104361,5,True,final_times,575
T,hs_n18,upmem_d1_t10_serial_nodes_v1_0_f32,session_inclusive_s,2.0337017939891666,0.04333435697481036,5,True,final_times,576
T,hs_n18,upmem_d1_t10_serial_nodes_v1_0_f32,steady_s,1.6562006549793296,0.03981798101449385,5,True,final_times,577
T,hs_n18,upmem_d1_t10_serial_nodes_v1_0_f32,kernel_s,0.452583992,0.0003937070000000764,5,True,final_times,578
T,hs_n18,upmem_d1_t10_serial_nodes_v1_0_f32,session_open_s,0.3706988049671054,0.001031277992296964,5,True,final_times,579
T,hs_n18,upmem_d1_t10_serial_nodes_v1_0_f32,session_close_s,0.00400388304842636,6.767502054572105e-05,5,True,final_times,580
T,hs_n18,upmem_d1_t10_serial_nodes_v1_0_f32,h2d_s,0.179898117,0.0009638339999999135,5,True,final_times,581
T,hs_n18,upmem_d1_t10_serial_nodes_v1_0_f32,d2h_s,0.24231979699999995,0.003815035999999994,5,True,final_times,582
T,hs_n18,upmem_d1_t10_serial_nodes_v1_0_f32,h2d_bytes,146272.0,0.0,5,True,final_times,583
T,hs_n18,upmem_d1_t10_serial_nodes_v1_0_f32,d2h_bytes,4274144.0,0.0,5,True,final_times,584
T,hs_n18,upmem_d1_t11_serial_nodes_v1_0_f32,job_to_state_s,2.1939352069748566,0.008556221961043775,5,True,final_times,585
T,hs_n18,upmem_d1_t11_serial_nodes_v1_0_f32,prepared_call_s,2.0390655809897,0.010107631969731301,5,True,final_times,586
T,hs_n18,upmem_d1_t11_serial_nodes_v1_0_f32,session_inclusive_s,1.9733827040181495,0.009748744079843163,5,True,final_times,587
T,hs_n18,upmem_d1_t11_serial_nodes_v1_0_f32,steady_s,1.5943123109755106,0.008067178016062826,5,True,final_times,588
T,hs_n18,upmem_d1_t11_serial_nodes_v1_0_f32,kernel_s,0.4288405569999999,0.0019780969999999565,5,True,final_times,589
T,hs_n18,upmem_d1_t11_serial_nodes_v1_0_f32,session_open_s,0.37221665104152635,0.0019272410427220166,5,True,final_times,590
T,hs_n18,upmem_d1_t11_serial_nodes_v1_0_f32,session_close_s,0.004178225004579872,3.781000850722194e-05,5,True,final_times,591
T,hs_n18,upmem_d1_t11_serial_nodes_v1_0_f32,h2d_s,0.18110821500000007,0.0009821270000000826,5,True,final_times,592
T,hs_n18,upmem_d1_t11_serial_nodes_v1_0_f32,d2h_s,0.23707373699999995,0.007121848000000097,5,True,final_times,593
T,hs_n18,upmem_d1_t11_serial_nodes_v1_0_f32,h2d_bytes,146272.0,0.0,5,True,final_times,594
T,hs_n18,upmem_d1_t11_serial_nodes_v1_0_f32,d2h_bytes,4274144.0,0.0,5,True,final_times,595
T,hs_n18,upmem_d1_t12_serial_nodes_v1_0_f32,job_to_state_s,2.1926019709790125,0.018793016963172704,5,True,final_times,596
T,hs_n18,upmem_d1_t12_serial_nodes_v1_0_f32,prepared_call_s,2.038048024987802,0.01962858799379319,5,True,final_times,597
T,hs_n18,upmem_d1_t12_serial_nodes_v1_0_f32,session_inclusive_s,1.9728497509495355,0.01944586297031492,5,True,final_times,598
T,hs_n18,upmem_d1_t12_serial_nodes_v1_0_f32,steady_s,1.6022839379729703,0.021677932993043214,5,True,final_times,599
T,hs_n18,upmem_d1_t12_serial_nodes_v1_0_f32,kernel_s,0.43424900899999996,0.0022111619999999332,5,True,final_times,600
T,hs_n18,upmem_d1_t12_serial_nodes_v1_0_f32,session_open_s,0.36894290102645755,0.0029045380651950836,5,True,final_times,601
T,hs_n18,upmem_d1_t12_serial_nodes_v1_0_f32,session_close_s,0.003854981972835958,0.00017551600467413664,5,True,final_times,602
T,hs_n18,upmem_d1_t12_serial_nodes_v1_0_f32,h2d_s,0.18190803200000003,0.001710069999999897,5,True,final_times,603
T,hs_n18,upmem_d1_t12_serial_nodes_v1_0_f32,d2h_s,0.24205281099999998,0.0034937079999999843,5,True,final_times,604
T,hs_n18,upmem_d1_t12_serial_nodes_v1_0_f32,h2d_bytes,146272.0,0.0,5,True,final_times,605
T,hs_n18,upmem_d1_t12_serial_nodes_v1_0_f32,d2h_bytes,4274144.0,0.0,5,True,final_times,606
T,hs_n18,upmem_d1_t13_serial_nodes_v1_0_f32,job_to_state_s,2.2046660460182466,0.018690751981921494,5,True,final_times,607
T,hs_n18,upmem_d1_t13_serial_nodes_v1_0_f32,prepared_call_s,2.047250091971364,0.017459307971876115,5,True,final_times,608
T,hs_n18,upmem_d1_t13_serial_nodes_v1_0_f32,session_inclusive_s,1.9817440079059452,0.017407246923539788,5,True,final_times,609
T,hs_n18,upmem_d1_t13_serial_nodes_v1_0_f32,steady_s,1.597184487967752,0.016573053027968854,5,True,final_times,610
T,hs_n18,upmem_d1_t13_serial_nodes_v1_0_f32,kernel_s,0.432221952,0.004339685999999898,5,True,final_times,611
T,hs_n18,upmem_d1_t13_serial_nodes_v1_0_f32,session_open_s,0.373027355002705,0.004750334017444402,5,True,final_times,612
T,hs_n18,upmem_d1_t13_serial_nodes_v1_0_f32,session_close_s,0.0038992089685052633,0.00014528195606544614,5,True,final_times,613
T,hs_n18,upmem_d1_t13_serial_nodes_v1_0_f32,h2d_s,0.17986868400000006,0.0001184320000000294,5,True,final_times,614
T,hs_n18,upmem_d1_t13_serial_nodes_v1_0_f32,d2h_s,0.24099193500000002,0.0044577509999999265,5,True,final_times,615
T,hs_n18,upmem_d1_t13_serial_nodes_v1_0_f32,h2d_bytes,146272.0,0.0,5,True,final_times,616
T,hs_n18,upmem_d1_t13_serial_nodes_v1_0_f32,d2h_bytes,4274144.0,0.0,5,True,final_times,617
T,hs_n18,upmem_d1_t14_serial_nodes_v1_0_f32,job_to_state_s,2.203661059960723,0.011450408957898617,5,True,final_times,618
T,hs_n18,upmem_d1_t14_serial_nodes_v1_0_f32,prepared_call_s,2.0486685190116987,0.011028212029486895,5,True,final_times,619
T,hs_n18,upmem_d1_t14_serial_nodes_v1_0_f32,session_inclusive_s,1.983331513009034,0.011010119051206857,5,True,final_times,620
T,hs_n18,upmem_d1_t14_serial_nodes_v1_0_f32,steady_s,1.6076067209942266,0.009296807984355837,5,True,final_times,621
T,hs_n18,upmem_d1_t14_serial_nodes_v1_0_f32,kernel_s,0.43696749700000004,0.0029574059999999402,5,True,final_times,622
T,hs_n18,upmem_d1_t14_serial_nodes_v1_0_f32,session_open_s,0.37294673605356365,0.001412638055626303,5,True,final_times,623
T,hs_n18,upmem_d1_t14_serial_nodes_v1_0_f32,session_close_s,0.004294785961974412,0.00020316505106166005,5,True,final_times,624
T,hs_n18,upmem_d1_t14_serial_nodes_v1_0_f32,h2d_s,0.17948878000000001,0.0016390870000000113,5,True,final_times,625
T,hs_n18,upmem_d1_t14_serial_nodes_v1_0_f32,d2h_s,0.24131932300000003,0.0028148339999999328,5,True,final_times,626
T,hs_n18,upmem_d1_t14_serial_nodes_v1_0_f32,h2d_bytes,146272.0,0.0,5,True,final_times,627
T,hs_n18,upmem_d1_t14_serial_nodes_v1_0_f32,d2h_bytes,4274144.0,0.0,5,True,final_times,628
T,hs_n18,upmem_d1_t15_serial_nodes_v1_0_f32,job_to_state_s,2.2205841619870625,0.012668857991229743,5,True,final_times,629
T,hs_n18,upmem_d1_t15_serial_nodes_v1_0_f32,prepared_call_s,2.064421508985106,0.012606686970684677,5,True,final_times,630
T,hs_n18,upmem_d1_t15_serial_nodes_v1_0_f32,session_inclusive_s,1.999192462011706,0.012888144992757589,5,True,final_times,631
T,hs_n18,upmem_d1_t15_serial_nodes_v1_0_f32,steady_s,1.6181762560154311,0.00815629999851808,5,True,final_times,632
T,hs_n18,upmem_d1_t15_serial_nodes_v1_0_f32,kernel_s,0.4403848120000001,0.0018214420000001175,5,True,final_times,633
T,hs_n18,upmem_d1_t15_serial_nodes_v1_0_f32,session_open_s,0.37460630998248234,0.000951363006606698,5,True,final_times,634
T,hs_n18,upmem_d1_t15_serial_nodes_v1_0_f32,session_close_s,0.004024699970614165,0.00017966097220778465,5,True,final_times,635
T,hs_n18,upmem_d1_t15_serial_nodes_v1_0_f32,h2d_s,0.1800555869999999,0.00047328599999998944,5,True,final_times,636
T,hs_n18,upmem_d1_t15_serial_nodes_v1_0_f32,d2h_s,0.24219943500000002,0.003087398000000019,5,True,final_times,637
T,hs_n18,upmem_d1_t15_serial_nodes_v1_0_f32,h2d_bytes,146272.0,0.0,5,True,final_times,638
T,hs_n18,upmem_d1_t15_serial_nodes_v1_0_f32,d2h_bytes,4274144.0,0.0,5,True,final_times,639
T,hs_n18,upmem_d1_t16_serial_nodes_v1_0_f32,job_to_state_s,2.2237363570020534,0.030234383011702448,5,True,final_times,640
T,hs_n18,upmem_d1_t16_serial_nodes_v1_0_f32,prepared_call_s,2.068026283988729,0.030742790026124567,5,True,final_times,641
T,hs_n18,upmem_d1_t16_serial_nodes_v1_0_f32,session_inclusive_s,2.0021792810293846,0.03134054894326255,5,True,final_times,642
T,hs_n18,upmem_d1_t16_serial_nodes_v1_0_f32,steady_s,1.624755961005576,0.03421787801198661,5,True,final_times,643
T,hs_n18,upmem_d1_t16_serial_nodes_v1_0_f32,kernel_s,0.4368661199999999,0.005239071000000095,5,True,final_times,644
T,hs_n18,upmem_d1_t16_serial_nodes_v1_0_f32,session_open_s,0.36791957897366956,0.0003463599714450538,5,True,final_times,645
T,hs_n18,upmem_d1_t16_serial_nodes_v1_0_f32,session_close_s,0.003893697983585298,0.00019851798424497247,5,True,final_times,646
T,hs_n18,upmem_d1_t16_serial_nodes_v1_0_f32,h2d_s,0.18089429199999998,0.0012215079999999545,5,True,final_times,647
T,hs_n18,upmem_d1_t16_serial_nodes_v1_0_f32,d2h_s,0.245027208,0.002863418000000062,5,True,final_times,648
T,hs_n18,upmem_d1_t16_serial_nodes_v1_0_f32,h2d_bytes,146272.0,0.0,5,True,final_times,649
T,hs_n18,upmem_d1_t16_serial_nodes_v1_0_f32,d2h_bytes,4274144.0,0.0,5,True,final_times,650
T,hs_n18,upmem_d1_t17_serial_nodes_v1_0_f32,job_to_state_s,2.2928753300220706,0.014505875005852431,5,True,final_times,651
T,hs_n18,upmem_d1_t17_serial_nodes_v1_0_f32,prepared_call_s,2.1372275889734738,0.012651426019147038,5,True,final_times,652
T,hs_n18,upmem_d1_t17_serial_nodes_v1_0_f32,session_inclusive_s,2.071972383011598,0.012523264973424375,5,True,final_times,653
T,hs_n18,upmem_d1_t17_serial_nodes_v1_0_f32,steady_s,1.696409575000871,0.0101711280294694,5,True,final_times,654
T,hs_n18,upmem_d1_t17_serial_nodes_v1_0_f32,kernel_s,0.44665747999999994,0.0021293019999999996,5,True,final_times,655
T,hs_n18,upmem_d1_t17_serial_nodes_v1_0_f32,session_open_s,0.3717713829828426,0.0022686899756081402,5,True,final_times,656
T,hs_n18,upmem_d1_t17_serial_nodes_v1_0_f32,session_close_s,0.003916746994946152,5.839602090418339e-05,5,True,final_times,657
T,hs_n18,upmem_d1_t17_serial_nodes_v1_0_f32,h2d_s,0.17980284299999993,0.0005582569999999509,5,True,final_times,658
T,hs_n18,upmem_d1_t17_serial_nodes_v1_0_f32,d2h_s,0.24512780099999998,0.0013979910000000983,5,True,final_times,659
T,hs_n18,upmem_d1_t17_serial_nodes_v1_0_f32,h2d_bytes,146272.0,0.0,5,True,final_times,660
T,hs_n18,upmem_d1_t17_serial_nodes_v1_0_f32,d2h_bytes,4274144.0,0.0,5,True,final_times,661
T,hs_n18,upmem_d1_t18_serial_nodes_v1_0_f32,job_to_state_s,2.205542828014586,0.012556031986605376,5,True,final_times,662
T,hs_n18,upmem_d1_t18_serial_nodes_v1_0_f32,prepared_call_s,2.0499989389791153,0.012577647052239627,5,True,final_times,663
T,hs_n18,upmem_d1_t18_serial_nodes_v1_0_f32,session_inclusive_s,1.984606389014516,0.012570157006848603,5,True,final_times,664
T,hs_n18,upmem_d1_t18_serial_nodes_v1_0_f32,steady_s,1.6093552929814905,0.005184957000892609,5,True,final_times,665
T,hs_n18,upmem_d1_t18_serial_nodes_v1_0_f32,kernel_s,0.438854533,0.0037413440000000353,5,True,final_times,666
T,hs_n18,upmem_d1_t18_serial_nodes_v1_0_f32,session_open_s,0.3749684829963371,0.0032138790120370686,5,True,final_times,667
T,hs_n18,upmem_d1_t18_serial_nodes_v1_0_f32,session_close_s,0.004214757005684078,0.00017128902254626155,5,True,final_times,668
T,hs_n18,upmem_d1_t18_serial_nodes_v1_0_f32,h2d_s,0.17842935899999995,0.0013151249999999726,5,True,final_times,669
T,hs_n18,upmem_d1_t18_serial_nodes_v1_0_f32,d2h_s,0.23528265899999987,0.007923796000000066,5,True,final_times,670
T,hs_n18,upmem_d1_t18_serial_nodes_v1_0_f32,h2d_bytes,146272.0,0.0,5,True,final_times,671
T,hs_n18,upmem_d1_t18_serial_nodes_v1_0_f32,d2h_bytes,4274144.0,0.0,5,True,final_times,672
T,hs_n18,upmem_d1_t19_serial_nodes_v1_0_f32,job_to_state_s,2.233833071019035,0.028786554001271725,5,True,final_times,673
T,hs_n18,upmem_d1_t19_serial_nodes_v1_0_f32,prepared_call_s,2.0782529530115426,0.02800483803730458,5,True,final_times,674
T,hs_n18,upmem_d1_t19_serial_nodes_v1_0_f32,session_inclusive_s,2.0128471659263596,0.02812760096276179,5,True,final_times,675
T,hs_n18,upmem_d1_t19_serial_nodes_v1_0_f32,steady_s,1.6383505889680237,0.03225955896778032,5,True,final_times,676
T,hs_n18,upmem_d1_t19_serial_nodes_v1_0_f32,kernel_s,0.43988170600000004,0.003465415999999999,5,True,final_times,677
T,hs_n18,upmem_d1_t19_serial_nodes_v1_0_f32,session_open_s,0.37373998400289565,0.0016196530195884407,5,True,final_times,678
T,hs_n18,upmem_d1_t19_serial_nodes_v1_0_f32,session_close_s,0.004041955980937928,0.0002247429802082479,5,True,final_times,679
T,hs_n18,upmem_d1_t19_serial_nodes_v1_0_f32,h2d_s,0.17946442299999993,0.0019010949999998805,5,True,final_times,680
T,hs_n18,upmem_d1_t19_serial_nodes_v1_0_f32,d2h_s,0.24056439599999996,0.004484687000000043,5,True,final_times,681
T,hs_n18,upmem_d1_t19_serial_nodes_v1_0_f32,h2d_bytes,146272.0,0.0,5,True,final_times,682
T,hs_n18,upmem_d1_t19_serial_nodes_v1_0_f32,d2h_bytes,4274144.0,0.0,5,True,final_times,683
T,hs_n18,upmem_d1_t1_serial_nodes_v1_0_f32,job_to_state_s,4.24819860298885,0.010303098999429494,5,True,final_times,475
T,hs_n18,upmem_d1_t1_serial_nodes_v1_0_f32,prepared_call_s,4.0915223130141385,0.01190906495321542,5,True,final_times,476
T,hs_n18,upmem_d1_t1_serial_nodes_v1_0_f32,session_inclusive_s,4.02605038008187,0.011838332924526185,5,True,final_times,477
T,hs_n18,upmem_d1_t1_serial_nodes_v1_0_f32,steady_s,3.6486738540115766,0.01232465502107516,5,True,final_times,478
T,hs_n18,upmem_d1_t1_serial_nodes_v1_0_f32,kernel_s,2.465310379,0.0013119790000000187,5,True,final_times,479
T,hs_n18,upmem_d1_t1_serial_nodes_v1_0_f32,session_open_s,0.37234669900499284,0.0005605920450761914,5,True,final_times,480
T,hs_n18,upmem_d1_t1_serial_nodes_v1_0_f32,session_close_s,0.00430804502684623,0.00016118999337777495,5,True,final_times,481
T,hs_n18,upmem_d1_t1_serial_nodes_v1_0_f32,h2d_s,0.18161696300000013,0.0025825259999999184,5,True,final_times,482
T,hs_n18,upmem_d1_t1_serial_nodes_v1_0_f32,d2h_s,0.24188865500000006,0.0007979949999999403,5,True,final_times,483
T,hs_n18,upmem_d1_t1_serial_nodes_v1_0_f32,h2d_bytes,146272.0,0.0,5,True,final_times,484
T,hs_n18,upmem_d1_t1_serial_nodes_v1_0_f32,d2h_bytes,4274144.0,0.0,5,True,final_times,485
T,hs_n18,upmem_d1_t20_serial_nodes_v1_0_f32,job_to_state_s,2.2363859249744564,0.021557287022005767,5,True,final_times,684
T,hs_n18,upmem_d1_t20_serial_nodes_v1_0_f32,prepared_call_s,2.07798196002841,0.017826666007749736,5,True,final_times,685
T,hs_n18,upmem_d1_t20_serial_nodes_v1_0_f32,session_inclusive_s,2.012467094056774,0.0174554479890503,5,True,final_times,686
T,hs_n18,upmem_d1_t20_serial_nodes_v1_0_f32,steady_s,1.6302093880367465,0.011449825018644333,5,True,final_times,687
T,hs_n18,upmem_d1_t20_serial_nodes_v1_0_f32,kernel_s,0.44476069100000015,0.002846453000000193,5,True,final_times,688
T,hs_n18,upmem_d1_t20_serial_nodes_v1_0_f32,session_open_s,0.3763608539593406,0.002188650076277554,5,True,final_times,689
T,hs_n18,upmem_d1_t20_serial_nodes_v1_0_f32,session_close_s,0.003997002029791474,0.0002888000453822315,5,True,final_times,690
T,hs_n18,upmem_d1_t20_serial_nodes_v1_0_f32,h2d_s,0.18373487099999997,0.0013255260000000768,5,True,final_times,691
T,hs_n18,upmem_d1_t20_serial_nodes_v1_0_f32,d2h_s,0.243426947,0.005088128000000053,5,True,final_times,692
T,hs_n18,upmem_d1_t20_serial_nodes_v1_0_f32,h2d_bytes,146272.0,0.0,5,True,final_times,693
T,hs_n18,upmem_d1_t20_serial_nodes_v1_0_f32,d2h_bytes,4274144.0,0.0,5,True,final_times,694
T,hs_n18,upmem_d1_t21_serial_nodes_v1_0_f32,job_to_state_s,2.254012289980892,0.021603784000035375,5,True,final_times,695
T,hs_n18,upmem_d1_t21_serial_nodes_v1_0_f32,prepared_call_s,2.09812730998965,0.02329663297859952,5,True,final_times,696
T,hs_n18,upmem_d1_t21_serial_nodes_v1_0_f32,session_inclusive_s,2.032883634965401,0.023299788066651672,5,True,final_times,697
T,hs_n18,upmem_d1_t21_serial_nodes_v1_0_f32,steady_s,1.6519334149779752,0.02197509293910116,5,True,final_times,698
T,hs_n18,upmem_d1_t21_serial_nodes_v1_0_f32,kernel_s,0.45117190400000007,0.0007812330000001033,5,True,final_times,699
