cell_id,family,topology_id,method,path_id,n,block,sample_id,session_instance_id,session_inclusive_s,total_wall_s,session_open_s,session_close_s,kernel_s,h2d_s,d2h_s,request_build_sum_s,request_wave_wall_sum_s
bv_test_total17_r1/4dpu_t8,BV,4dpu_t8,G,740cebb98d01b20e761292de5e1d8ac73815c42d4841b7cc7d9ada0704821112,5,1,0ffcde1d609f267a0f0e788865b926fbd4a155d0b597afcc02ef7ee114d719d9,43378381-a631-4285-a0b7-69fc370998a0,0.4656555299879983,0.30150707700522617,0.15700385201489553,0.007144600967876613,0.07722246299999999,0.028854100999999997,0.060094017,0.021391687041614205,0.23901064484380186
bv_test_total17_r1/4dpu_t8,BV,4dpu_t8,G,740cebb98d01b20e761292de5e1d8ac73815c42d4841b7cc7d9ada0704821112,5,2,fa9b06943a3a4404364d494a4f15ba1de19cb3443f47885b9e572018a69ed019,f4154b90-aed8-4609-b0fa-9c29e3ab34c2,0.4519943679915741,0.2867831760086119,0.16061100899241865,0.004600182990543544,0.077237556,0.028914351000000005,0.05728468,0.020916586741805077,0.22707611485384405
bv_test_total17_r1/4dpu_t8,BV,4dpu_t8,G,740cebb98d01b20e761292de5e1d8ac73815c42d4841b7cc7d9ada0704821112,5,3,f942c015fbcba3b438cd14714ca321b56aea4329211ca225442c30c6045dce9f,63a6f92b-dae7-4c14-ab5e-1f7cabc0c3c1,0.46824192901840433,0.3014531530207023,0.16153379500610754,0.005254980991594493,0.077249836,0.029130574,0.060497219,0.021597558341454715,0.23846948612481356
bv_test_total17_r1/4dpu_t8,BV,4dpu_t8,G,740cebb98d01b20e761292de5e1d8ac73815c42d4841b7cc7d9ada0704821112,5,4,d89dfea89925ebebab90397053d89d2b581fa6da2033aeaa12355c19b37ea8f1,36cad8f3-d0da-4e18-a56a-d561444ff9a2,0.4552871720516123,0.2859926470555365,0.16423699399456382,0.005057531001511961,0.077157052,0.029325529999999995,0.045543217999999996,0.020654226071201265,0.22606788884149864
bv_test_total17_r1/4dpu_t8,BV,4dpu_t8,G,740cebb98d01b20e761292de5e1d8ac73815c42d4841b7cc7d9ada0704821112,5,5,7fad72e6b9b6b53a669eddb18f61b6ffa3a9ac22d9f812cab43ff23d1cb1d249,4ac44f3b-6b54-40a1-b9b0-50a9510dde1b,0.45572099200217053,0.28946311899926513,0.15997539198724553,0.006282481015659869,0.07712664500000001,0.029032709999999996,0.055968508,0.02046341198729351,0.23004767100792378
bv_test_total17_r1/4dpu_t8,BV,4dpu_t8,F,00426d166a3c0f128202dfa1d1dce53e9ac3696892daa43a0e3f0163f93d33e8,5,1,18c04985f47af54a8f04638794875d90e6164beaa0fd0fc286360a8ca23ddb03,7371b815-8aa0-4bf5-9efc-02ea7f729b38,0.47696556302253157,0.3089605040149763,0.1643502740189433,0.0036547849886119366,0.076975748,0.029584200999999997,0.046642824,0.02095814887434244,0.24613643187331036
bv_test_total17_r1/4dpu_t8,BV,4dpu_t8,F,00426d166a3c0f128202dfa1d1dce53e9ac3696892daa43a0e3f0163f93d33e8,5,2,6b0506ac668cb573f6d60cfb2a5979f8bb6ee8675432f948d813ad3251d152e2,b3fd8af6-a167-4f11-9782-adfe15128327,0.4670809360104613,0.29184104403248057,0.16835416498361155,0.006885726994369179,0.076836266,0.029411913,0.056687258,0.020455036137718707,0.23105818592011929
bv_test_total17_r1/4dpu_t8,BV,4dpu_t8,F,00426d166a3c0f128202dfa1d1dce53e9ac3696892daa43a0e3f0163f93d33e8,5,3,24ec806c04a44c5bb493f1a76a205491ce776d360a113e7b24e6fe1f4326fa8a,c6a79b62-3c38-457c-8043-b7d9fa40a305,0.4658609760226682,0.2872981909895316,0.17478390800533816,0.003778877027798444,0.076779174,0.028777444999999992,0.05698943099999999,0.02054088399745524,0.22667189507046714
bv_test_total17_r1/4dpu_t8,BV,4dpu_t8,F,00426d166a3c0f128202dfa1d1dce53e9ac3696892daa43a0e3f0163f93d33e8,5,4,86f3143004ed166df4809b70c3656c94633f499f964bbf45fb9aab9366f377e5,e8387fbc-ad2b-421e-b3c3-671bd079edd1,0.48424374405294657,0.290501588024199,0.18783188902307302,0.005910267005674541,0.076934339,0.03007542,0.047698887,0.021925094712059945,0.22629787801997736
bv_test_total17_r1/4dpu_t8,BV,4dpu_t8,F,00426d166a3c0f128202dfa1d1dce53e9ac3696892daa43a0e3f0163f93d33e8,5,5,583ab5999a01ed38619728a81f67f7b454e8e7f2fe42cfc10cc3be57efdd9592,edfb54a5-c257-4d43-8dad-2b9698a3777e,0.47846691799350083,0.30663826799718663,0.16748723498312756,0.004341415013186634,0.07688218,0.030148428000000005,0.056497887999999996,0.023481154057662934,0.23880443192319945
bv_test_total17_r1/4dpu_t8,BV,4dpu_t8,R,00426d166a3c0f128202dfa1d1dce53e9ac3696892daa43a0e3f0163f93d33e8,5,1,18c04985f47af54a8f04638794875d90e6164beaa0fd0fc286360a8ca23ddb03,7371b815-8aa0-4bf5-9efc-02ea7f729b38,0.47696556302253157,0.3089605040149763,0.1643502740189433,0.0036547849886119366,0.076975748,0.029584200999999997,0.046642824,0.02095814887434244,0.24613643187331036
bv_test_total17_r1/4dpu_t8,BV,4dpu_t8,R,00426d166a3c0f128202dfa1d1dce53e9ac3696892daa43a0e3f0163f93d33e8,5,2,6b0506ac668cb573f6d60cfb2a5979f8bb6ee8675432f948d813ad3251d152e2,b3fd8af6-a167-4f11-9782-adfe15128327,0.4670809360104613,0.29184104403248057,0.16835416498361155,0.006885726994369179,0.076836266,0.029411913,0.056687258,0.020455036137718707,0.23105818592011929
bv_test_total17_r1/4dpu_t8,BV,4dpu_t8,R,00426d166a3c0f128202dfa1d1dce53e9ac3696892daa43a0e3f0163f93d33e8,5,3,24ec806c04a44c5bb493f1a76a205491ce776d360a113e7b24e6fe1f4326fa8a,c6a79b62-3c38-457c-8043-b7d9fa40a305,0.4658609760226682,0.2872981909895316,0.17478390800533816,0.003778877027798444,0.076779174,0.028777444999999992,0.05698943099999999,0.02054088399745524,0.22667189507046714
bv_test_total17_r1/4dpu_t8,BV,4dpu_t8,R,00426d166a3c0f128202dfa1d1dce53e9ac3696892daa43a0e3f0163f93d33e8,5,4,86f3143004ed166df4809b70c3656c94633f499f964bbf45fb9aab9366f377e5,e8387fbc-ad2b-421e-b3c3-671bd079edd1,0.48424374405294657,0.290501588024199,0.18783188902307302,0.005910267005674541,0.076934339,0.03007542,0.047698887,0.021925094712059945,0.22629787801997736
bv_test_total17_r1/4dpu_t8,BV,4dpu_t8,R,00426d166a3c0f128202dfa1d1dce53e9ac3696892daa43a0e3f0163f93d33e8,5,5,583ab5999a01ed38619728a81f67f7b454e8e7f2fe42cfc10cc3be57efdd9592,edfb54a5-c257-4d43-8dad-2b9698a3777e,0.47846691799350083,0.30663826799718663,0.16748723498312756,0.004341415013186634,0.07688218,0.030148428000000005,0.056497887999999996,0.023481154057662934,0.23880443192319945
bv_test_total17_r1/4dpu_t8,BV,4dpu_t8,U,00426d166a3c0f128202dfa1d1dce53e9ac3696892daa43a0e3f0163f93d33e8,5,1,18c04985f47af54a8f04638794875d90e6164beaa0fd0fc286360a8ca23ddb03,7371b815-8aa0-4bf5-9efc-02ea7f729b38,0.47696556302253157,0.3089605040149763,0.1643502740189433,0.0036547849886119366,0.076975748,0.029584200999999997,0.046642824,0.02095814887434244,0.24613643187331036
bv_test_total17_r1/4dpu_t8,BV,4dpu_t8,U,00426d166a3c0f128202dfa1d1dce53e9ac3696892daa43a0e3f0163f93d33e8,5,2,6b0506ac668cb573f6d60cfb2a5979f8bb6ee8675432f948d813ad3251d152e2,b3fd8af6-a167-4f11-9782-adfe15128327,0.4670809360104613,0.29184104403248057,0.16835416498361155,0.006885726994369179,0.076836266,0.029411913,0.056687258,0.020455036137718707,0.23105818592011929
bv_test_total17_r1/4dpu_t8,BV,4dpu_t8,U,00426d166a3c0f128202dfa1d1dce53e9ac3696892daa43a0e3f0163f93d33e8,5,3,24ec806c04a44c5bb493f1a76a205491ce776d360a113e7b24e6fe1f4326fa8a,c6a79b62-3c38-457c-8043-b7d9fa40a305,0.4658609760226682,0.2872981909895316,0.17478390800533816,0.003778877027798444,0.076779174,0.028777444999999992,0.05698943099999999,0.02054088399745524,0.22667189507046714
bv_test_total17_r1/4dpu_t8,BV,4dpu_t8,U,00426d166a3c0f128202dfa1d1dce53e9ac3696892daa43a0e3f0163f93d33e8,5,4,86f3143004ed166df4809b70c3656c94633f499f964bbf45fb9aab9366f377e5,e8387fbc-ad2b-421e-b3c3-671bd079edd1,0.48424374405294657,0.290501588024199,0.18783188902307302,0.005910267005674541,0.076934339,0.03007542,0.047698887,0.021925094712059945,0.22629787801997736
bv_test_total17_r1/4dpu_t8,BV,4dpu_t8,U,00426d166a3c0f128202dfa1d1dce53e9ac3696892daa43a0e3f0163f93d33e8,5,5,583ab5999a01ed38619728a81f67f7b454e8e7f2fe42cfc10cc3be57efdd9592,edfb54a5-c257-4d43-8dad-2b9698a3777e,0.47846691799350083,0.30663826799718663,0.16748723498312756,0.004341415013186634,0.07688218,0.030148428000000005,0.056497887999999996,0.023481154057662934,0.23880443192319945
edc_test_data9_syndrome8_total17_r1/1dpu_t8,EDC,1dpu_t8,G,04c40dc3a3e5dc7cdc616f7ecee17a1080e4e53ef8906de5f295dc378d515f0c,5,1,83965d1df29cf5c9a20ef8110641e9025f64f89b2dd755b262ef59c69db3701b,9abd8fd6-1542-4fbe-a7aa-5564caddb79b,3.051539409032557,2.796279461996164,0.25033576803980395,0.004924178996589035,2.029906671,0.144797759,0.20809614499999998,0.11724635085556656,2.690352185862139
edc_test_data9_syndrome8_total17_r1/1dpu_t8,EDC,1dpu_t8,G,04c40dc3a3e5dc7cdc616f7ecee17a1080e4e53ef8906de5f295dc378d515f0c,5,2,db1bfd4ddee40ae9da7f905bec84e750e56f9bffa9f6e6959b8ff0d8af52d406,c8f89d3e-e8f5-4298-8be7-836e15445390,3.054747399932239,2.8076910529634915,0.24224099901039153,0.004815347958356142,2.0299195250000004,0.146129783,0.209349603,0.11954476695973426,2.7020563900005072
edc_test_data9_syndrome8_total17_r1/1dpu_t8,EDC,1dpu_t8,G,04c40dc3a3e5dc7cdc616f7ecee17a1080e4e53ef8906de5f295dc378d515f0c,5,3,aca7e034113674f95d34fd34f8627eb6344e8b206e36c8034d935d5a879fec94,b5b219d7-9a80-49cd-8891-3b7e08688b71,3.0540272120852023,2.793471371056512,0.256042085995432,0.004513755033258349,2.025720117,0.14757871499999997,0.20177909099999997,0.11616757931187749,2.684956370969303
edc_test_data9_syndrome8_total17_r1/1dpu_t8,EDC,1dpu_t8,G,04c40dc3a3e5dc7cdc616f7ecee17a1080e4e53ef8906de5f295dc378d515f0c,5,4,6e74c2e598f44e6d529e42dd1e8d951cdf46709b9701eff0b21362da18dad7b0,58d2e583-f6f7-48ba-a9bb-ff504383e5e5,3.06567784602521,2.805760774994269,0.255457644991111,0.00445942603982985,2.028735568,0.14512773099999998,0.207677966,0.11999665322946385,2.7004206660203636
edc_test_data9_syndrome8_total17_r1/1dpu_t8,EDC,1dpu_t8,G,04c40dc3a3e5dc7cdc616f7ecee17a1080e4e53ef8906de5f295dc378d515f0c,5,5,1db4e13e04c9a21142e43d6e7b9865440f9625749d58f1ef3140822c7b551275,3542c77f-1ae8-40d2-ae03-0b48a6e9cd1a,3.068631093017757,2.818076769995969,0.24543850199552253,0.005115821026265621,2.030511088,0.1465317,0.21084449500000002,0.12564953503897414,2.700484850036446
edc_test_data9_syndrome8_total17_r1/1dpu_t8,EDC,1dpu_t8,F,05c40dfc918ebf9749d8b351c7163e21e4448362669f77dca0925ca85f993ad2,5,1,39d78ecbf8e1ff56dc49b3613845b73929488bfca4bba3bad17d972453a85e28,02cdd54e-1c8f-4aa3-8331-399b99fe385e,1.4110871579614468,1.2759183279704303,0.1307265610084869,0.00444226898252964,1.046511316,0.02324118,0.056087706,0.03076128411339596,1.2144010190386325
edc_test_data9_syndrome8_total17_r1/1dpu_t8,EDC,1dpu_t8,F,05c40dfc918ebf9749d8b351c7163e21e4448362669f77dca0925ca85f993ad2,5,2,a613ea086335de9e34694f96558e5dcf8ed53f1bb5611d90cc29373cdfa01b45,955eb4c1-bfbe-44e4-a70f-c0b359726e56,1.4355680690496229,1.299453538027592,0.1311844100127928,0.004930121009238064,1.046320637,0.022773236,0.05593885200000001,0.05481657705968246,1.2391139363171533
edc_test_data9_syndrome8_total17_r1/1dpu_t8,EDC,1dpu_t8,F,05c40dfc918ebf9749d8b351c7163e21e4448362669f77dca0925ca85f993ad2,5,3,1f4956bb2bc122391a4a2c4e22639ea3e425546d855c1e13a037b36cc5c5f796,e39e8eb1-378e-4525-aa2e-f910173e88e6,1.4265071150148287,1.2830349080031738,0.1371632789960131,0.006308928015641868,1.04667202,0.022898204000000002,0.05647426199999999,0.03238325595157221,1.2194333838997409
edc_test_data9_syndrome8_total17_r1/1dpu_t8,EDC,1dpu_t8,F,05c40dfc918ebf9749d8b351c7163e21e4448362669f77dca0925ca85f993ad2,5,4,08530123c88739c7458fb2aeb823fef6b5d61a63ef425e9e55c37dfb3d055c33,bd43ec1d-1236-4f13-9584-8d2f5e85fd1d,1.42702594504226,1.2883795060333796,0.13386655697831884,0.004779882030561566,1.046750508,0.023108740000000006,0.056476689999999996,0.031115730933379382,1.2257039039977826
edc_test_data9_syndrome8_total17_r1/1dpu_t8,EDC,1dpu_t8,F,05c40dfc918ebf9749d8b351c7163e21e4448362669f77dca0925ca85f993ad2,5,5,ce06c7d90aa8dc09e1bd18f84262a59e6fece682a528fff380e7f72d0cc0ad09,f5eb3148-be2f-49cb-a038-f89e6336fc7f,1.4342142739333212,1.2918575429939665,0.13712195598054677,0.005234774958807975,1.0470784210000001,0.023745995000000006,0.05724487199999999,0.03289547795429826,1.2252136599854566
edc_test_data9_syndrome8_total17_r1/1dpu_t8,EDC,1dpu_t8,R,05c40dfc918ebf9749d8b351c7163e21e4448362669f77dca0925ca85f993ad2,5,1,39d78ecbf8e1ff56dc49b3613845b73929488bfca4bba3bad17d972453a85e28,02cdd54e-1c8f-4aa3-8331-399b99fe385e,1.4110871579614468,1.2759183279704303,0.1307265610084869,0.00444226898252964,1.046511316,0.02324118,0.056087706,0.03076128411339596,1.2144010190386325
edc_test_data9_syndrome8_total17_r1/1dpu_t8,EDC,1dpu_t8,R,05c40dfc918ebf9749d8b351c7163e21e4448362669f77dca0925ca85f993ad2,5,2,a613ea086335de9e34694f96558e5dcf8ed53f1bb5611d90cc29373cdfa01b45,955eb4c1-bfbe-44e4-a70f-c0b359726e56,1.4355680690496229,1.299453538027592,0.1311844100127928,0.004930121009238064,1.046320637,0.022773236,0.05593885200000001,0.05481657705968246,1.2391139363171533
edc_test_data9_syndrome8_total17_r1/1dpu_t8,EDC,1dpu_t8,R,05c40dfc918ebf9749d8b351c7163e21e4448362669f77dca0925ca85f993ad2,5,3,1f4956bb2bc122391a4a2c4e22639ea3e425546d855c1e13a037b36cc5c5f796,e39e8eb1-378e-4525-aa2e-f910173e88e6,1.4265071150148287,1.2830349080031738,0.1371632789960131,0.006308928015641868,1.04667202,0.022898204000000002,0.05647426199999999,0.03238325595157221,1.2194333838997409
edc_test_data9_syndrome8_total17_r1/1dpu_t8,EDC,1dpu_t8,R,05c40dfc918ebf9749d8b351c7163e21e4448362669f77dca0925ca85f993ad2,5,4,08530123c88739c7458fb2aeb823fef6b5d61a63ef425e9e55c37dfb3d055c33,bd43ec1d-1236-4f13-9584-8d2f5e85fd1d,1.42702594504226,1.2883795060333796,0.13386655697831884,0.004779882030561566,1.046750508,0.023108740000000006,0.056476689999999996,0.031115730933379382,1.2257039039977826
edc_test_data9_syndrome8_total17_r1/1dpu_t8,EDC,1dpu_t8,R,05c40dfc918ebf9749d8b351c7163e21e4448362669f77dca0925ca85f993ad2,5,5,ce06c7d90aa8dc09e1bd18f84262a59e6fece682a528fff380e7f72d0cc0ad09,f5eb3148-be2f-49cb-a038-f89e6336fc7f,1.4342142739333212,1.2918575429939665,0.13712195598054677,0.005234774958807975,1.0470784210000001,0.023745995000000006,0.05724487199999999,0.03289547795429826,1.2252136599854566
edc_test_data9_syndrome8_total17_r1/1dpu_t8,EDC,1dpu_t8,U,98b0a3b62c54a7307b987dcdb7e917b0c42563a2b2ff1dc8084f7bd26a1386bb,5,1,317ba92251640d91ed3e2464a7bc3b9d8dc49f368f39afbd23aa1c877a7738b6,60d111b6-0d56-470d-b149-58e1f5dac0d6,1.419503768964205,1.280293283984065,0.13360511499922723,0.005605369980912656,1.045872733,0.022683373,0.056032217,0.03048996807774529,1.2167489099083468
edc_test_data9_syndrome8_total17_r1/1dpu_t8,EDC,1dpu_t8,U,98b0a3b62c54a7307b987dcdb7e917b0c42563a2b2ff1dc8084f7bd26a1386bb,5,2,e24fe4d61f2c11a2ffb5fd4b4ddb90a32c51f9254f6828a0da811712f08a826e,fc38789d-e6c2-44a4-9c3f-d7a120d2881e,1.4166261400678195,1.2822624000255018,0.12931697902968153,0.005046761012636125,1.045750845,0.023511357,0.05643834599999999,0.03216532024089247,1.2169545919750817
edc_test_data9_syndrome8_total17_r1/1dpu_t8,EDC,1dpu_t8,U,98b0a3b62c54a7307b987dcdb7e917b0c42563a2b2ff1dc8084f7bd26a1386bb,5,3,8c2b7f32d05abecffca6ffab4e229782d9e18def18b766d696686f0c19a1585f,6fd953c0-635d-466f-90ad-5b0a810a66ea,1.4348250780021772,1.2982533639878966,0.1320916090044193,0.0044801050098612905,1.046223506,0.024362858999999997,0.05861902999999999,0.03448089794255793,1.2303695139707997
edc_test_data9_syndrome8_total17_r1/1dpu_t8,EDC,1dpu_t8,U,98b0a3b62c54a7307b987dcdb7e917b0c42563a2b2ff1dc8084f7bd26a1386bb,5,4,a5d0e802a91670b29d748d366b7dfdd1c3c7e492010970cd08aeddd083e43fff,33d44550-dde5-40d5-8dd8-7aacb01715b3,1.4137480189674534,1.276755939994473,0.13203562196576968,0.004956457007210702,1.04565946,0.023290766999999997,0.056599183,0.0296790839638561,1.2143953689956106
edc_test_data9_syndrome8_total17_r1/1dpu_t8,EDC,1dpu_t8,U,98b0a3b62c54a7307b987dcdb7e917b0c42563a2b2ff1dc8084f7bd26a1386bb,5,5,f15979f216e80105c1a2e9ad58fa31416b78e55a310f290d1acf5af891606e72,841fea69-41c5-4f7b-80bf-4b8f853cf2f2,1.4337978860130534,1.2959640870103613,0.13328125601401553,0.004552542988676578,1.046270089,0.023436195,0.056793475999999996,0.0320370631525293,1.2283128389972262
edc_test_data9_syndrome8_total17_r1/4dpu_t8,EDC,4dpu_t8,G,04c40dc3a3e5dc7cdc616f7ecee17a1080e4e53ef8906de5f295dc378d515f0c,5,1,67310810a1eae69fa22e918f57f63667664a91fe438036de4ef05eb2aaf26b1e,e7421fc4-7e94-4329-9775-8d2d45ec9d11,1.8124416500213556,1.561619040032383,0.24588922900147736,0.004933380987495184,0.797643987,0.168708187,0.199039884,0.11814690002938733,1.4641756731434725
edc_test_data9_syndrome8_total17_r1/4dpu_t8,EDC,4dpu_t8,G,04c40dc3a3e5dc7cdc616f7ecee17a1080e4e53ef8906de5f295dc378d515f0c,5,2,f1a678d960111d13f78e56f0a81c472ae2c20ed887147de17efcc663fe9a5f11,feca098c-00dc-4348-be30-ba5d3978dad0,1.81937956699403,1.5588807869935408,0.25384460599161685,0.00665417400887236,0.797109661,0.169138509,0.19961288800000002,0.11675638298038393,1.4632856571115553
edc_test_data9_syndrome8_total17_r1/4dpu_t8,EDC,4dpu_t8,G,04c40dc3a3e5dc7cdc616f7ecee17a1080e4e53ef8906de5f295dc378d515f0c,5,3,853d695b19d92fd6661a948463f051133b99b0c87f073dc9e83f0a2cbb96fda4,37dfc950-833b-4186-b8ee-de26481f5809,1.766451194009278,1.5155190630466677,0.2459472609916702,0.0049848699709400535,0.7979110250000001,0.157326181,0.16279501700000001,0.12047786510083824,1.418743714923039
edc_test_data9_syndrome8_total17_r1/4dpu_t8,EDC,4dpu_t8,G,04c40dc3a3e5dc7cdc616f7ecee17a1080e4e53ef8906de5f295dc378d515f0c,5,4,9d68244211c2eee76986fa5b2d67dc5cae95d97a4fec4b733ca1fc3a1f0f92bd,ef8c5548-8289-49e8-96bd-10adf63cb3c2,1.8284949050284922,1.5710834949859418,0.2515196080203168,0.005891802022233605,0.7975889749999999,0.169923361,0.199732986,0.11797580821439624,1.4734051339910366
edc_test_data9_syndrome8_total17_r1/4dpu_t8,EDC,4dpu_t8,G,04c40dc3a3e5dc7cdc616f7ecee17a1080e4e53ef8906de5f295dc378d515f0c,5,5,b48031e75b4975a8247507e38c5b4ff0dc3130cbaafabd76858b6f5bf39a4fe8,cc28780b-6f0a-4e39-8b53-68f35b571e76,1.828643104992807,1.5685519659891725,0.25511804199777544,0.004973097005859017,0.7968403649999999,0.169761288,0.196938388,0.11893763591069728,1.4699002678971738
edc_test_data9_syndrome8_total17_r1/4dpu_t8,EDC,4dpu_t8,F,b86dbd7cfe7821da03a8e9964a077bf93c7d81a880536838a93f3c72c0cb5466,5,1,01dc01aed80e09a6f433f597fcaf4d2b17580638854d744cca26eaa4b543987a,1f2495a6-da32-4e4b-9462-5ed3b3188e7a,0.8992612370057032,0.7622645579976961,0.1316461440292187,0.005350534978788346,0.530002066,0.027914757999999998,0.05778098300000001,0.03219909203471616,0.7051797590684146
edc_test_data9_syndrome8_total17_r1/4dpu_t8,EDC,4dpu_t8,F,b86dbd7cfe7821da03a8e9964a077bf93c7d81a880536838a93f3c72c0cb5466,5,2,24632b2dcd04b1b3d549e738c34ac7f050d37b4c04b5b1fe0201b0637ebc9466,1967153f-b4d7-4510-b528-1946d5f808bf,0.8807456779759377,0.7453713400173001,0.12897493300260976,0.006399404956027865,0.5299092320000001,0.026802648999999998,0.05712711000000001,0.0263331500464119,0.6904675021069124
edc_test_data9_syndrome8_total17_r1/4dpu_t8,EDC,4dpu_t8,F,b86dbd7cfe7821da03a8e9964a077bf93c7d81a880536838a93f3c72c0cb5466,5,3,daca8528956f4c5d1bd1cd0a489d2d4b5223dc639efb90dce550ae4bc79cc7da,f3020874-f86a-4f3c-a94a-e19e1bb39846,0.880883443984203,0.7460727490251884,0.13012054498540238,0.004690149973612279,0.529880763,0.026462121999999998,0.05685052300000001,0.02647467394126579,0.6910569311585277
edc_test_data9_syndrome8_total17_r1/4dpu_t8,EDC,4dpu_t8,F,b86dbd7cfe7821da03a8e9964a077bf93c7d81a880536838a93f3c72c0cb5466,5,4,7a996920a603869c26cf3bc2127fc858081bade9865809a23125556a956a519b,ccdff663-cbd4-4280-86f8-19ff1bc0be66,0.8857489789952524,0.742268858011812,0.13758327101822942,0.005896849965211004,0.529873045,0.026674723999999997,0.055504198000000005,0.02635856595588848,0.6879378569428809
edc_test_data9_syndrome8_total17_r1/4dpu_t8,EDC,4dpu_t8,F,b86dbd7cfe7821da03a8e9964a077bf93c7d81a880536838a93f3c72c0cb5466,5,5,bb6141dfd092e326ff03ff566bd1cb4e10a769019e551c5ae6cfbd3d6b4bec32,0b73dc34-9f77-4f17-a677-4195d0e66de6,0.8869868159526959,0.7497912989929318,0.1326063449960202,0.0045891719637438655,0.529841245,0.026457942999999998,0.055421429,0.029244036006275564,0.6969966730102897
edc_test_data9_syndrome8_total17_r1/4dpu_t8,EDC,4dpu_t8,R,ba66e146156e32efa8dfd422d2ab3b3bb37d00150b939ebff28e45c7f5a74d1d,5,1,f36f10464a1f0273387925dffba2a089563b9611f8aff1b5e946cd41898cc8a7,04c07b99-47ea-4d24-9cdd-52825aa54883,0.655773677979596,0.5089048520312645,0.1402512209606357,0.006617604987695813,0.288577135,0.028928954,0.043248702,0.03259313490707427,0.45430509495781735
edc_test_data9_syndrome8_total17_r1/4dpu_t8,EDC,4dpu_t8,R,ba66e146156e32efa8dfd422d2ab3b3bb37d00150b939ebff28e45c7f5a74d1d,5,2,ea19282cca430e6cc871b30ba32f1ccaddee3a1a584e5994473597dc5e5d7c3b,6bcc0404-be52-4533-8206-680a3f7531ef,0.6399342849617824,0.505177878018003,0.13106688298285007,0.003689523960929364,0.288528075,0.028764912,0.057145991,0.028592817950993776,0.4533650880912319
edc_test_data9_syndrome8_total17_r1/4dpu_t8,EDC,4dpu_t8,R,ba66e146156e32efa8dfd422d2ab3b3bb37d00150b939ebff28e45c7f5a74d1d,5,3,aeb153798b66ff2598b2340ce6abb2702ea68ab34fa4c41f4757d2da73fd3252,bef12dc7-6504-4208-9588-132a50171d65,0.6468250609468669,0.504955860960763,0.1370606980053708,0.004808501980733126,0.28857531799999997,0.028262688,0.056586429,0.029365979076828808,0.45339156506815925
edc_test_data9_syndrome8_total17_r1/4dpu_t8,EDC,4dpu_t8,R,ba66e146156e32efa8dfd422d2ab3b3bb37d00150b939ebff28e45c7f5a74d1d,5,4,888384f9a60b3064b84c5ce8c89cc50d0cba33343b6fd184f11c6cbb46d80495,33fb628c-4b67-46b1-b1ef-0dc911c92e5f,0.651767366041895,0.5088913760264404,0.13775016099680215,0.005125829018652439,0.288608023,0.028649644999999998,0.057148777000000005,0.02879416901851073,0.4585198350250721
edc_test_data9_syndrome8_total17_r1/4dpu_t8,EDC,4dpu_t8,R,ba66e146156e32efa8dfd422d2ab3b3bb37d00150b939ebff28e45c7f5a74d1d,5,5,75ec5446af54d50eb3c99385ad1fea01ebc256fab05e6a4c33ada5f55044d32d,34bf365a-5c6c-4e3e-9f88-55dfd63045ec,0.652072581986431,0.5137807679711841,0.13370797800598666,0.004583836009260267,0.288471142,0.028977754,0.057025343000000006,0.029205568018369377,0.46100910514360294
edc_test_data9_syndrome8_total17_r1/4dpu_t8,EDC,4dpu_t8,U,88a16fe7bbfc2cfaa382452dbcc19b473b1b2844864c14e9da023f35e63f835f,5,1,b8a31740bd0a190376d4b2136cc0691567eeca7f56d947ba0f68279e2bf10030,46b88458-9435-4690-b174-0454a567164f,0.6471378189744428,0.5055161030031741,0.13608414499321952,0.005537570978049189,0.2885482,0.028289543999999996,0.056301003999999995,0.028529203264042735,0.4545872529852204
edc_test_data9_syndrome8_total17_r1/4dpu_t8,EDC,4dpu_t8,U,88a16fe7bbfc2cfaa382452dbcc19b473b1b2844864c14e9da023f35e63f835f,5,2,86b1dbf181cbddd96021a52d54b54d1b9bb10bf9af90511f9085e08940b44d46,6fcdec82-cb09-4af5-a1c4-33e99530228c,0.6543820189544931,0.5094457469531335,0.1404360570013523,0.004500215000007302,0.28863262700000003,0.029140999,0.057089276999999994,0.030664317891933024,0.45682283502537757
edc_test_data9_syndrome8_total17_r1/4dpu_t8,EDC,4dpu_t8,U,88a16fe7bbfc2cfaa382452dbcc19b473b1b2844864c14e9da023f35e63f835f,5,3,867acf30aa2b253965627cc93a408c782bb3664efd8257f5d3837059a5599dcc,7df7387c-3c60-4f71-a252-684bb50ad356,0.6390767639386468,0.4990503499866463,0.13634477194864303,0.0036816420033574104,0.28868065,0.029425799000000002,0.042758241,0.029511410102713853,0.4470661149825901
edc_test_data9_syndrome8_total17_r1/4dpu_t8,EDC,4dpu_t8,U,88a16fe7bbfc2cfaa382452dbcc19b473b1b2844864c14e9da023f35e63f835f,5,4,ac5fe0482922cdd4cd0a7afd43fd139235edaf9be74908b3027b014bee3c029c,99e85485-33f0-43a1-aa16-12298c789be5,0.6480705529684201,0.5066965569858439,0.13695829402422532,0.004415701958350837,0.288525232,0.028646388000000002,0.056893485,0.029057945997919887,0.4560890369466506
