cell_id,case_id,phase,backend,arm_id,role,planned_slots,issued_slots,success_count,unsupported_count,timeout_count,failure_count,complete,quality_qualified
cell-880b187d4c2816f4c9cb8833330c79bb95c52476136050fc1698a5fbd2de0045,qrng_n18,calibration,upmem,b25102eb1206025c37693d4568170e6fe4c3ea6ce479debe1c96bd1799124c16,calibration,6,6,6,0,0,0,True,False
cell-881e081ecb15439bbd4ae7c68e303dcfb850cf65661173bba0d90982e101c13e,bv_n18,calibration,upmem,9ad7d5be40d378786e819ea767295ef2ca7b0340441bb7ac21ad6d0d43d6ae2b,calibration,6,6,6,0,0,0,True,False
cell-883a761865c6b564adb419ac2692bdcc773aa306f2390852b8b8a6a881a11d46,bv_n18,calibration,upmem,62a47992f9fc9f3bd2e91d1bd0a864752984aec3313515cc8e4a9d9ad0bd081b,calibration,6,6,6,0,0,0,True,False
cell-88c06001712fe78ad29562e860728643bb7f7e1a5a327a3b80cfef31dcd0bcee,stress_n16_l2,calibration,upmem,b40d2a979f64a3b3ab05f38150d4b2839689d7d7260c4c652b0ef0a7dad60c6a,calibration,6,6,6,0,0,0,True,False
cell-8975124c43b98090857d3b63197d6f17ed305a464bfb46f18987462adf30f412,hs_n18,calibration,upmem,92febbd4632ceab2bec407fe745fbb2ebdbfc1ffa366f1d7e181646233878a2d,calibration,6,6,6,0,0,0,True,False
cell-898ecae82e780ee328f66c6e316488b49414b11a323a46d1bc1f92f2713d2889,stress_n18_l2,calibration,upmem,fce085219b1c27d878bfc98d0548813c7213b26a19b57f8282eee434946e3e23,calibration,6,6,6,0,0,0,True,False
cell-899956312ae474d607797c2146993476afd0a10be0f746b3e3c091e0459acffc,ghz_n18,calibration,upmem,8d3e6a2dcb9e27817d946a007935c4c6ab5423325451eb368683fa777b1a339a,calibration,6,6,6,0,0,0,True,False
cell-8a8c7cbfc9565073e3a87978145af5be0bde9e16dc6ebbd5ed2540a8481f8526,edc_n17,calibration,upmem,9a6d965782f0731bef50d9ee08d96e87c4a18f101ffdd4cc95238780f6c8e2ca,calibration,6,6,6,0,0,0,True,False
cell-8aa0a20a60faf0e26aa98d4c05c3381313d90255316f15ef0205ef33d21d9742,qrng_n18,calibration,upmem,bf6e5ef3b7f507ca3e7438d1f1e71d3a6e0136a1b4c1d6159d611d5c3d255313,calibration,6,6,6,0,0,0,True,False
cell-8ad890c8af325f72f4ab9776beb75832068d485d2caa3f5d766b9d7ddde2800a,bb84_n18,calibration,upmem,9ad7d5be40d378786e819ea767295ef2ca7b0340441bb7ac21ad6d0d43d6ae2b,calibration,6,6,6,0,0,0,True,False
cell-8b0bf0df67ee9209e3fbbe069fce7ca2c00aa2f8f44a0e1ead1cc4b73d48173f,edc_n17,calibration,upmem,3872eb5801c4ed1caf76d52c86eaeb5d01128bb9b7f41dc2a4a1b6e7b6582d5a,calibration,6,6,6,0,0,0,True,False
cell-8be19992e3de3fbc0efa67a6f76d98b2954063a7aad6ea9f39188d69701ae95f,stress_n18_l2,calibration,upmem,26d383578cf3bdc75d6e47da6e0024efb05ac8a55653eda872e3df3a1ac2cbba,calibration,6,6,6,0,0,0,True,False
cell-8c628bba928480ee385840b822170d0d80d6bcd81858c5b6c0337394b4bbc3ac,stress_n16_l2,calibration,upmem,26d383578cf3bdc75d6e47da6e0024efb05ac8a55653eda872e3df3a1ac2cbba,calibration,6,6,6,0,0,0,True,False
cell-8c65b49e992f9c4a1ee34d28760697233bbd0c00ce6caa55a02ddb8935d9da39,hs_n18,calibration,upmem,13dfb0a64a7fe1ecb0cd2af6647a7c147ba7218cfc037024ab082b5f42ffbfbe,calibration,8,8,8,0,0,0,True,False
cell-8c6f4827ebdb3e9a25345a60717296cb7807780e4644907a631a02e7ee042c06,bv_n18,calibration,upmem,dbca946b82bc3f1285d8db3fafce59aec3b04e03185305d4cf823b0dcf401702,calibration,6,6,6,0,0,0,True,False
cell-8d0a92d660082ccac5e04d8c3c52c000e73624ea4376a1087f2398962de3e361,xor_n18,calibration,upmem,86f9df65db57e6eb4df0dcaf1dc9f1245f0cb441d05199cbf652ea45b9f2cd43,calibration,6,6,6,0,0,0,True,False
cell-8d3bee3284cc511c816f0e425542abc1f1e17f92b5d30477ebbfddf20d07c3c8,stress_n16_l2,calibration,upmem,331b392a1c3d586bc3d3a4517fd58a67161c6af5a439dd8bcd117b95b5116c45,calibration,6,6,6,0,0,0,True,False
cell-8d7aa71e4fed7fd459ca37eb1203a433d71adf3a773a97bc18f20ecd60a0acc4,bv_n18,calibration,upmem,41a81d7925a3c66646b16df3f8f555878fed40a48542a39146597d62c3e210f9,calibration,6,6,6,0,0,0,True,False
cell-8dfc80e61cd486b0d6790c731b1c2b18c509ffc8cbccecd35635657428fbd7ba,stress_n16_l2,calibration,upmem,13dfb0a64a7fe1ecb0cd2af6647a7c147ba7218cfc037024ab082b5f42ffbfbe,calibration,8,8,8,0,0,0,True,False
cell-8ed82b69f49d5c3072b285a43821076c5bc48c6c762e8c44c74ddf8eb2a0bd94,stress_n18_l2,calibration,upmem,77bb0e5533e4128656aac8f402022ace8ed38c374b3efac36f8111d0000cd588,calibration,6,6,6,0,0,0,True,False
cell-8f125914e5e90bda2ddcbc79e9d7ebd200c5226e5b19694368c08208b9c2c058,bv_n18,calibration,upmem,20c8045b6a202d1fd25525e162bc7e46452b3b39764438e593af95652f3df5a7,calibration,6,6,6,0,0,0,True,False
cell-8fc3ac603a1b1c47a22fcd983d1cf216c2dd22271a26c27f778e882fd3870024,hs_n18,calibration,upmem,46b9da7ab5f820bd2c2c60ccce1213119fc7130826ccef930cd7992522430b23,calibration,8,8,8,0,0,0,True,False
cell-904ebdc712d340bcb710b7bfe9226aa0eca39ea6396e1120cafcc7ae7ef26e94,edc_n17,calibration,upmem,e4e0e687ccdb15f5a8d7f61f78364c246f0606bf598100d2f64a830b0b263b53,calibration,8,8,8,0,0,0,True,False
cell-92f7bcbd0e0c2d03cf57dd62e29c2179e781fc148071c5685dff7ae0203965b0,bb84_n18,calibration,upmem,77bb0e5533e4128656aac8f402022ace8ed38c374b3efac36f8111d0000cd588,calibration,6,6,6,0,0,0,True,False
cell-9352091e95134448ae9c45f33b248cfbb5d12770dcad6516847a68e419c5aa57,bb84_n18,calibration,upmem,61fb5254f03558c44f72d70c7e3bd0b449e30cc4b75fdeec49262f5580b6c5fe,calibration,6,6,6,0,0,0,True,False
cell-939455214ab166b77118dae6726fbdafba5434f2ea43790662b0921dd736732f,xor_n18,calibration,upmem,dbca946b82bc3f1285d8db3fafce59aec3b04e03185305d4cf823b0dcf401702,calibration,6,6,6,0,0,0,True,False
cell-93f0ac2d0c7d595135224a9fb698d1efd2bbee3ecf1f798835163dbe5f1cb723,stress_n16_l2,calibration,upmem,e94f6abc36679c33ec1ed34f6197413e8397711c8c952dc520ebac2214f9ff3a,calibration,6,6,6,0,0,0,True,False
cell-9524edade319ec36c6179b0928d56c8128959f6f68706dc9d1b4455c3e2e1c59,bv_n18,calibration,upmem,61fb5254f03558c44f72d70c7e3bd0b449e30cc4b75fdeec49262f5580b6c5fe,calibration,6,6,6,0,0,0,True,False
cell-952ef1d31d16e88be7ac3b01d0dc6d8e1279e6803b4ebf96be064a193b3fcb0a,edc_n17,calibration,upmem,4de752cd20a626fb5d38c84cd24596f0ac892f43c0338e45c812e3495a28786d,calibration,6,6,6,0,0,0,True,False
cell-9691e41fec5119b99405ec88069e28c597b1f9946a736f550a2aa7cb7ad0bb2c,bb84_n18,calibration,upmem,17efa4701a2575a143430a077acd661f07698cd149f7bb987262cfeee98b8253,calibration,6,6,6,0,0,0,True,False
cell-96e2d43a66b2751d33b0f580a36265e8a4c245ef116686461d5f90078bd8c4d6,bb84_n18,calibration,upmem,29481df23b1b357717368d6284c913f33919ba722596e0c03fdf057ced715fa8,calibration,6,6,6,0,0,0,True,False
cell-974377b6e0b575bfb01c88ef185c05125e105579ca31cf6ddcfbfbd83274110b,ghz_n18,calibration,upmem,f857597b48a921070e9eea4a11aa7a14f11f2a3c63985d5c1e578a22aa0ce52b,calibration,6,6,6,0,0,0,True,False
cell-97b43b3b9ec9668947567a030005b73fdd877d3fc958f08bd326f77a7d2e252d,qrng_n18,calibration,upmem,14aec505d4de73636d673ab51471bc242f33036ec2efc3e15a4d99764794c575,calibration,6,6,6,0,0,0,True,False
cell-97f823a226b26f0937e1d59e61c36adf63d5ad80d99a317c7636d47b8d959e09,stress_n18_l2,calibration,upmem,27b62e57038c9a28dce9f5844c37556b2808dc892f3a5401afe82eba05fa54ed,calibration,6,6,6,0,0,0,True,False
cell-984e1a7ae27c8ee52a268c925030329104ffe713dddbb00e7e81aad6a3f8e4e8,xor_n18,calibration,upmem,14aec505d4de73636d673ab51471bc242f33036ec2efc3e15a4d99764794c575,calibration,6,6,6,0,0,0,True,False
cell-988fb81ea048da9b93c3018384c9721613957a393797ba15a01f77df3d8a2842,qrng_n18,calibration,upmem,b5e001c1aa3d6bc5dc7410a11fca084be9046c909abf35e1e24a5f88b7cdd404,calibration,6,6,6,0,0,0,True,False
cell-98d47586f377ec0841e201b236a3e4fded8f6fcf0b3d4aaf56070b138623e4c2,edc_n17,calibration,upmem,828f0ad95ec8d00d9d3dba73c6a3057d822b8f90f1014a9a96d1c83681eb953d,calibration,6,6,6,0,0,0,True,False
cell-99105ac859c8519f3109d1bebd8d542fa8e46156b1bb809dd933f76afd533233,hs_n18,calibration,upmem,b40d2a979f64a3b3ab05f38150d4b2839689d7d7260c4c652b0ef0a7dad60c6a,calibration,6,6,6,0,0,0,True,False
cell-991290869be17d9b805a850eeb61a3cac3f081678b078b843f8e5dfcd5eef8f9,edc_n17,calibration,upmem,17efa4701a2575a143430a077acd661f07698cd149f7bb987262cfeee98b8253,calibration,6,6,6,0,0,0,True,False
cell-9a14090b1e44ab1f8b365506e8b1712564db88300eaa4242aa9b84f1280e5ebf,hs_n18,calibration,upmem,828f0ad95ec8d00d9d3dba73c6a3057d822b8f90f1014a9a96d1c83681eb953d,calibration,6,6,6,0,0,0,True,False
cell-9a3a84541e8c3e7e2ca6a64546271247e7cc4bdfbcd8a22b2ded019fd9a59a17,bv_n18,calibration,upmem,2fa411127cd5d818380604c2b191da4707d8a8f733bc834e8991b59f3dd5e897,calibration,6,6,6,0,0,0,True,False
cell-9b14b80b449aa05726e00f9bf0723f1fadea576674bb5c4df15d16125474e812,qrng_n18,calibration,upmem,fce085219b1c27d878bfc98d0548813c7213b26a19b57f8282eee434946e3e23,calibration,6,6,6,0,0,0,True,False
cell-9b68f46bb151830cda6536d0ff0fa6b17f4b5990a4faa9446419f5fb94a05c73,edc_n17,calibration,upmem,26d383578cf3bdc75d6e47da6e0024efb05ac8a55653eda872e3df3a1ac2cbba,calibration,6,6,6,0,0,0,True,False
cell-9cdf896f1b31dad89b1a6e2614868103decb3c8459e0ce2364d3d147a5d33c8b,bv_n18,calibration,upmem,c8d83617187702ca6bdf030b2c3ee00db58f0d28a8d536059f9c54097e067190,calibration,6,6,6,0,0,0,True,False
cell-9d400f02c2b4f0251cc5e5e5a8bddf4a37d725a3c0e1cb27466527799aeadb6d,bv_n18,calibration,upmem,b25102eb1206025c37693d4568170e6fe4c3ea6ce479debe1c96bd1799124c16,calibration,6,6,6,0,0,0,True,False
cell-9d5681dfa3a394178d79792df4f946d54e52f60ba1ef3834f35941b0047fe06a,bv_n18,calibration,upmem,f7769c726e555c58cafed9149b45854c14fc7d718766c43b50047c8c5a71e6f3,calibration,6,6,6,0,0,0,True,False
cell-9e3816fa30baae08316b3127025615b0d2b994e53c07521c2d647522b86e0d9f,stress_n16_l2,calibration,upmem,46b9da7ab5f820bd2c2c60ccce1213119fc7130826ccef930cd7992522430b23,calibration,8,8,8,0,0,0,True,False
cell-9ec2a2e012e4e825c75dc51c2a515bd1f86c7005ec5cb7154c5b7a297172dbe5,hs_n18,calibration,upmem,f857597b48a921070e9eea4a11aa7a14f11f2a3c63985d5c1e578a22aa0ce52b,calibration,6,6,6,0,0,0,True,False
cell-9f320a3355065687ae706ce443039b3f36c583df09f3e2d612e0466e132ba351,xor_n18,calibration,upmem,13dfb0a64a7fe1ecb0cd2af6647a7c147ba7218cfc037024ab082b5f42ffbfbe,calibration,8,8,8,0,0,0,True,False
cell-9f3cf3f445117aae658620fad86429c6bcf2402cf13a083e31b2ffaf37554b7c,edc_n17,calibration,upmem,20c8045b6a202d1fd25525e162bc7e46452b3b39764438e593af95652f3df5a7,calibration,6,6,6,0,0,0,True,False
cell-9f63a776690668364561605a31d19ffe43a2d4b1ae97e4d6dbc10f19102b9cb4,bv_n18,calibration,upmem,4de752cd20a626fb5d38c84cd24596f0ac892f43c0338e45c812e3495a28786d,calibration,6,6,6,0,0,0,True,False
cell-a10ad9eed4a9d27041fcbb771a027ad4a08425d84f4bae1caa46194a9f63e160,stress_n18_l2,calibration,upmem,9ad7d5be40d378786e819ea767295ef2ca7b0340441bb7ac21ad6d0d43d6ae2b,calibration,6,6,6,0,0,0,True,False
cell-a123e888827b900a6d7ae821b36f989e630f53ed8a860a3e49d63945a4f562d0,edc_n17,calibration,upmem,ed55ae94291f75623a56779f9a3ea0161394ca36f2fc4b2d975880ef9d9115ad,calibration,6,6,6,0,0,0,True,False
cell-a16afb173de7f6bde7b64395cd335727f945079499943405494fdb1ac5376fdf,bv_n18,calibration,upmem,86f9df65db57e6eb4df0dcaf1dc9f1245f0cb441d05199cbf652ea45b9f2cd43,calibration,6,6,6,0,0,0,True,False
cell-a1eeb691d153e0a5b6d128e8ed9b3d06645003f0708919b0f6f5246913cd5e07,stress_n16_l2,calibration,upmem,500337d491059f285a742b22fc3410f6a578fd63dc4d0f52030103cab63ec015,calibration,6,6,6,0,0,0,True,False
cell-a31ebb6b0207a41d5afb98416e3dd2343d493a97430cf0858204fbe1793c5596,bb84_n18,calibration,upmem,46b9da7ab5f820bd2c2c60ccce1213119fc7130826ccef930cd7992522430b23,calibration,8,8,8,0,0,0,True,False
cell-a39dda06fd897ef1e62fbd86715cd3d602acb47adda6dca277993184c81ed0e3,qrng_n18,calibration,upmem,0614d89b69a0cbbb1eeec6e51841ad485b9173655a84e785f5238aaf580fe6b6,calibration,6,6,6,0,0,0,True,False
cell-a3b9126c9a86bf24825a8dc887a9cf5a6703ca755c915bc31d62f92dc136a06c,stress_n16_l2,calibration,upmem,8b892f357816dd1534b7d64a9b941d6f3ca582200ce7b19a338c16c57be83d61,calibration,6,6,6,0,0,0,True,False
cell-a3eff174ceffb0fca9cb33f393748e4969dfb3fe02f241b67159cea4832d6490,xor_n18,calibration,upmem,ec610867a4d972311e7e8488e53d4dbebf8ba704570caee5761a91ae9bcd3e46,calibration,6,6,6,0,0,0,True,False
cell-a5833404a4e71bba33d013ceae6a7763b1641080c8e96ae1632d2257a372c587,edc_n17,calibration,upmem,f0578c4cb34d075bc450005b78009a895e11fe787101d8d370a5f3531ced7052,calibration,6,6,6,0,0,0,True,False
cell-a6420b7a3a77a7130913ceb6d1ab9f13f223e0142d710e2385dcc9d8c1ac4983,stress_n18_l2,calibration,upmem,f0578c4cb34d075bc450005b78009a895e11fe787101d8d370a5f3531ced7052,calibration,6,6,6,0,0,0,True,False
cell-a7a09be8af69d4e20f52139fa5f496eae05492e1fef13030e2b052b376c6cc86,bv_n18,calibration,upmem,bf6e5ef3b7f507ca3e7438d1f1e71d3a6e0136a1b4c1d6159d611d5c3d255313,calibration,6,6,6,0,0,0,True,False
cell-a81fcf1c11705e95b0da6a63b421d3f2b56b61f855696f95486be34223cfefd0,hs_n18,calibration,upmem,9325ee6b03e0b53c415f282743785873b0ac01f1e38f8668bdf832fa84e3b409,calibration,8,8,8,0,0,0,True,False
cell-a82033fd70e8f39ab4827c68af07a2b0d0a80c7e962a3cbc9faad6f2be3df547,hs_n18,calibration,upmem,f0578c4cb34d075bc450005b78009a895e11fe787101d8d370a5f3531ced7052,calibration,6,6,6,0,0,0,True,False
cell-a9bdd5311a2da6dd0c6cb06702412efba6322c98278b34559a3e66f02a5e13e0,bv_n18,calibration,upmem,9a6d965782f0731bef50d9ee08d96e87c4a18f101ffdd4cc95238780f6c8e2ca,calibration,6,6,6,0,0,0,True,False
cell-aa0ee460d955e87e4d469709c8ba6b5915d50ddb970cd2a3a6d96ad07c882b84,xor_n18,calibration,upmem,5a76deaf2578d66a1ed475a0625c79ecc46b434a603602a26254e6c5fdee642e,calibration,6,6,6,0,0,0,True,False
cell-aac781613e102fddfbe08dd29ff0242360935be7790914a9a1a592c9e188d66f,stress_n18_l2,calibration,upmem,9a6d965782f0731bef50d9ee08d96e87c4a18f101ffdd4cc95238780f6c8e2ca,calibration,6,6,6,0,0,0,True,False
cell-ab39e84fd14b8e44fad59264d1be0077b033437e52d646aa5015f5811a421e8d,hs_n18,calibration,upmem,5a62bf542200bf710caf573838f36d0fd198d6636aa7b6c50f42d3572bc51473,calibration,6,6,6,0,0,0,True,False
cell-ab7d2d1228d00fa58d440ef794f3894ce54b16275a500c93941f0502e3620a70,xor_n18,calibration,upmem,31267b1192f6bcfe73c728283c5361e8c403cf0d03d4bc0d1a81e912c3542b70,calibration,6,6,6,0,0,0,True,False
cell-ad5e810b1f76dd99cb1d34c9e7b48b657139a160980da8753b818cd2f4116a0e,hs_n18,calibration,upmem,8d3e6a2dcb9e27817d946a007935c4c6ab5423325451eb368683fa777b1a339a,calibration,6,6,6,0,0,0,True,False
cell-ad8b8d8aa10a047e7aa8dd69c1eb8231240a566c5083c213609d6e27193ddf01,stress_n16_l2,calibration,upmem,27b62e57038c9a28dce9f5844c37556b2808dc892f3a5401afe82eba05fa54ed,calibration,6,6,6,0,0,0,True,False
cell-ad8cb6d223e15297a8c9b4d1de8844fc5148fdef4de7d8b78026ef1c53347be1,bv_n18,calibration,upmem,b5e001c1aa3d6bc5dc7410a11fca084be9046c909abf35e1e24a5f88b7cdd404,calibration,6,6,6,0,0,0,True,False
cell-ada19a5f318838226e4aea2720fe8cbd47ec8b6e682d254cbf581883c14453af,qrng_n18,calibration,upmem,61fb5254f03558c44f72d70c7e3bd0b449e30cc4b75fdeec49262f5580b6c5fe,calibration,6,6,6,0,0,0,True,False
cell-ae0c6245f1ec408707838bf5fd5ac25cc0a4c442ed3ee0352f5b262d92bec102,ghz_n18,calibration,upmem,5a62bf542200bf710caf573838f36d0fd198d6636aa7b6c50f42d3572bc51473,calibration,6,6,6,0,0,0,True,False
cell-ae151f7f49c1d4d0622a8f5239c8de5bdd9ab22d78bed9a2371f962fc471781d,edc_n17,calibration,upmem,fce085219b1c27d878bfc98d0548813c7213b26a19b57f8282eee434946e3e23,calibration,6,6,6,0,0,0,True,False
cell-ae53afd85c4870444496d5a7ca32891b894f507daae8d0a020992c46c0e7d532,ghz_n18,calibration,upmem,ec610867a4d972311e7e8488e53d4dbebf8ba704570caee5761a91ae9bcd3e46,calibration,6,6,6,0,0,0,True,False
cell-af6c75cfca42bd5528196c197d5b8e266d7c0a35ba0a8f28b2ed96e658e9563f,hs_n18,calibration,upmem,ecf95fdab372ba8ec6b1b3d7a72fa3b3f1c10533823a80917559477cc61f32d4,calibration,8,8,8,0,0,0,True,False
cell-afaa87f8ccc6c7bc02bfee0c8969931ce5f4221366d4a8c65de49d00bc871084,bb84_n18,calibration,upmem,20c8045b6a202d1fd25525e162bc7e46452b3b39764438e593af95652f3df5a7,calibration,6,6,6,0,0,0,True,False
cell-b1054bf169f966ab46527680c9f2857407627fdce192e67589e484bf3994f589,hs_n18,calibration,upmem,fce085219b1c27d878bfc98d0548813c7213b26a19b57f8282eee434946e3e23,calibration,6,6,6,0,0,0,True,False
cell-b1cf000899d53e514f250d428d5fa79f58eb62e004b54ad43212d84627a8140b,bv_n18,calibration,upmem,ec610867a4d972311e7e8488e53d4dbebf8ba704570caee5761a91ae9bcd3e46,calibration,6,6,6,0,0,0,True,False
cell-b2387aab2db08137cebaa2f5e6e544e21cfc982fa894676c0621b37db3bd6aae,xor_n18,calibration,upmem,3ba097dc4b13b98c1e69c047ab63ddec6e826a4dcac84fb4fa8b81e272e78f84,calibration,6,6,6,0,0,0,True,False
cell-b23a23b0c683b5a7d6a03256e7435ef6e7595b2c95190dbec3f734bffc5be45c,xor_n18,calibration,upmem,8880c53b3a27d74ecc95016a53311eb9d495eecb2968a9189fc6e0d7019acba0,calibration,6,6,6,0,0,0,True,False
cell-b244c834870cb14dd347e0b9b0e6a7e5b9d320e32dc1221989ba7ca4024b8b17,bb84_n18,calibration,upmem,14aec505d4de73636d673ab51471bc242f33036ec2efc3e15a4d99764794c575,calibration,6,6,6,0,0,0,True,False
cell-b2e8823b6fe1e501f2ec4c0413756af518ca92277967d89a739090ba0297c536,xor_n18,calibration,upmem,7f1d4a33ef36c6275faf29ecea97c8f4794e54748f6e4607e72c16cf07990c4f,calibration,6,6,6,0,0,0,True,False
cell-b3bf999e049eb1415ba17fcd1dce9e224d71fdb744366e613680708b8cd6fc66,xor_n18,calibration,upmem,8d3e6a2dcb9e27817d946a007935c4c6ab5423325451eb368683fa777b1a339a,calibration,6,6,6,0,0,0,True,False
cell-b41434686b39592e8091a60e31574f53b57f0c886ec33c70aee5c8c9e1f0907a,stress_n16_l2,calibration,upmem,62a47992f9fc9f3bd2e91d1bd0a864752984aec3313515cc8e4a9d9ad0bd081b,calibration,6,6,6,0,0,0,True,False
cell-b42dd2d4da1b9775505eb8eea77a53c456c30db23154ab2dd00d45ae73c5900c,edc_n17,calibration,upmem,c8d83617187702ca6bdf030b2c3ee00db58f0d28a8d536059f9c54097e067190,calibration,6,6,6,0,0,0,True,False
cell-b43b2af7ab592c01b655180c6e6571ede857847470bcf8c54101e7b6c5eac72e,edc_n17,calibration,upmem,13dfb0a64a7fe1ecb0cd2af6647a7c147ba7218cfc037024ab082b5f42ffbfbe,calibration,8,8,8,0,0,0,True,False
cell-b4aee059b59b4324af2aca639936dcc8b0e7e031c75ade18bd6542347c7ab992,stress_n16_l2,calibration,upmem,7f1d4a33ef36c6275faf29ecea97c8f4794e54748f6e4607e72c16cf07990c4f,calibration,6,6,6,0,0,0,True,False
cell-b51765e033afc591eefd5d0fa0685e8a9c5a58c9941a1754bac203a171ed63c6,bb84_n18,calibration,upmem,26d383578cf3bdc75d6e47da6e0024efb05ac8a55653eda872e3df3a1ac2cbba,calibration,6,6,6,0,0,0,True,False
cell-b55b798f67f6dbccd36ebbef87d64247a4c24253619242b7f83ceb4506f5e24f,xor_n18,calibration,upmem,fce085219b1c27d878bfc98d0548813c7213b26a19b57f8282eee434946e3e23,calibration,6,6,6,0,0,0,True,False
cell-b5c3ab3b30958ad195f455fd5224514baced5d03b712475dbc62961e4c7b77df,stress_n16_l2,calibration,upmem,bf6e5ef3b7f507ca3e7438d1f1e71d3a6e0136a1b4c1d6159d611d5c3d255313,calibration,6,6,6,0,0,0,True,False
cell-b6d6783d5a9a8acc4090c2d35c5cc565a260dd0283bb8692ea7c87f24b2adae4,edc_n17,calibration,upmem,62a47992f9fc9f3bd2e91d1bd0a864752984aec3313515cc8e4a9d9ad0bd081b,calibration,6,6,6,0,0,0,True,False
cell-b769d86a4617218ab819caacbb604a8ad35ea0debba72f546b845fe845f7416a,hs_n18,calibration,upmem,b25102eb1206025c37693d4568170e6fe4c3ea6ce479debe1c96bd1799124c16,calibration,6,6,6,0,0,0,True,False
cell-b78029ce36c368f96556572c8337c102b9b460e967783f5a63dbe7da8c770935,bb84_n18,calibration,upmem,f857597b48a921070e9eea4a11aa7a14f11f2a3c63985d5c1e578a22aa0ce52b,calibration,6,6,6,0,0,0,True,False
cell-b7e3ece906eb2f04b2bad735c1892a6360c90c6b1739f0dc8a24563370b055df,ghz_n18,calibration,upmem,2fa411127cd5d818380604c2b191da4707d8a8f733bc834e8991b59f3dd5e897,calibration,6,6,6,0,0,0,True,False
cell-b837a3d7b276a4c1c0dfebec8acfb2ac2822214660406232db44199d44f4d260,bb84_n18,calibration,upmem,3ba097dc4b13b98c1e69c047ab63ddec6e826a4dcac84fb4fa8b81e272e78f84,calibration,6,6,6,0,0,0,True,False
cell-b97244e35f5d6029e9361f43807b89673776acc0aa66537d7461c00fd308ca3b,stress_n18_l2,calibration,upmem,2fa411127cd5d818380604c2b191da4707d8a8f733bc834e8991b59f3dd5e897,calibration,6,6,6,0,0,0,True,False
cell-ba6d45393fc510097c3def0ebc74bb605e76bc8a91870c7f1c3f298214ad0fc6,stress_n16_l2,calibration,upmem,5a62bf542200bf710caf573838f36d0fd198d6636aa7b6c50f42d3572bc51473,calibration,6,6,6,0,0,0,True,False
cell-bb0ac96c905cee1ceeb423e63ee7a56014368a25ad0c94a00db17680b67954d4,qrng_n18,calibration,upmem,f20455ed11d6465c717cfc21d50ddadb3d6f28b1a1e37f8d7e7b131a3d508fd2,calibration,6,6,6,0,0,0,True,False
cell-bb60f34b41be7c2fa6b05d677af3a3914767425628955f479484c20bf0e1172c,hs_n18,calibration,upmem,e4e0e687ccdb15f5a8d7f61f78364c246f0606bf598100d2f64a830b0b263b53,calibration,8,8,8,0,0,0,True,False
cell-bdfd7c724dbe80ec4eeff940d8065ffa90998db84da65a1e808bface9d7fc382,bb84_n18,calibration,upmem,3872eb5801c4ed1caf76d52c86eaeb5d01128bb9b7f41dc2a4a1b6e7b6582d5a,calibration,6,6,6,0,0,0,True,False
cell-be9c87c442e8e8ea3df205d48c2b4f105a26d951b4760e02d028d36df498c86b,qrng_n18,calibration,upmem,8880c53b3a27d74ecc95016a53311eb9d495eecb2968a9189fc6e0d7019acba0,calibration,6,6,6,0,0,0,True,False
cell-bea10c267e9ebdc28400f166cf41eb84ddb5d828fac0f708ac9b5a67e4aa0ba2,stress_n16_l2,calibration,upmem,9a6d965782f0731bef50d9ee08d96e87c4a18f101ffdd4cc95238780f6c8e2ca,calibration,6,6,6,0,0,0,True,False
cell-bef8fcceaeff1d83b6048aaaa46291e21e21e55d55be5ec858b2f5c168c3af69,stress_n16_l2,calibration,upmem,304a8dfac62b65c63a65cc648c99e36178312daebe5c835400ae9691934d9eb5,calibration,6,6,6,0,0,0,True,False
cell-bf008e921538d74a8c0a110d122b4adf30718148f4ebd388676fa1f92900a370,hs_n18,calibration,upmem,2fa411127cd5d818380604c2b191da4707d8a8f733bc834e8991b59f3dd5e897,calibration,6,6,6,0,0,0,True,False
cell-bfcc10596c6aac899b930f1c42e2b9003aaa9e98d14f94fd366d4d197f9c2c4a,ghz_n18,calibration,upmem,3872eb5801c4ed1caf76d52c86eaeb5d01128bb9b7f41dc2a4a1b6e7b6582d5a,calibration,6,6,6,0,0,0,True,False
cell-c08c63fe9014617c818cafc9bd0a6def86e725902567926c949c865a9d2e8e66,qrng_n18,calibration,upmem,db693aa2ee993965334a0d8bcf3cf527acd8986bf65459f4cdeabab303dd52cd,calibration,6,6,6,0,0,0,True,False
cell-c12b269a154b94bac91bb66592e5f1e873a416f6034b8da42e97bdde61c8ef81,edc_n17,calibration,upmem,8b892f357816dd1534b7d64a9b941d6f3ca582200ce7b19a338c16c57be83d61,calibration,6,6,6,0,0,0,True,False
cell-c18b1624729d82b22dc3c8d501351b37fb51783b40467ca9971440973bd0dd8e,stress_n16_l2,calibration,upmem,b25102eb1206025c37693d4568170e6fe4c3ea6ce479debe1c96bd1799124c16,calibration,6,6,6,0,0,0,True,False
cell-c18ef2d61753bcc8eb94479539b24357057e44a9f2276fa5122655b55dfa310f,bv_n18,calibration,upmem,6e3d096bf26fc5d85f31f1670950563229bc62e50027c58f94c155d639b8b8c1,calibration,6,6,6,0,0,0,True,False
cell-c55ecad90eac6403b0999cd38f78a1a7c8a7d57d1adc38c0ee0aa55f04723adc,bv_n18,calibration,upmem,8880c53b3a27d74ecc95016a53311eb9d495eecb2968a9189fc6e0d7019acba0,calibration,6,6,6,0,0,0,True,False
