view,case_id,point,cell_id,median_prepared_call_s,raw_mad,count
Q,xor_n18,D1/T24/split_complex_float32_v1,cell-5935e4a952bbb58f3d7df836141f2fd8afbc862813a18f155d20b812bffcbceb,3.220195068977773,0.019665111030917615,5
Q,xor_n18,D2/T24/split_complex_float32_v1,cell-4238d7189dbd0645690d481e70b5d8fc6247571d652e779a8ea569221f399c89,2.49517761496827,0.0480080209672451,5
Q,xor_n18,D4/T24/split_complex_float32_v1,cell-aa0ee460d955e87e4d469709c8ba6b5915d50ddb970cd2a3a6d96ad07c882b84,1.9460908639593981,0.012386967951897532,5
Q,xor_n18,D8/T24/split_complex_float32_v1,cell-b23a23b0c683b5a7d6a03256e7435ef6e7595b2c95190dbec3f734bffc5be45c,1.474041095993016,0.023163248028140515,5
Q,xor_n18,D16/T24/split_complex_float32_v1,cell-f291fc148d5acb839a173565f64979c8e1fc60d740a45a0584a00c57c69bb278,1.3066021209815517,0.0015273489407263696,5
Q,xor_n18,D32/T24/split_complex_float32_v1,cell-7fae30c68c086c3ab3bb57a81794559ef57cd561793ff47911df87ac6b7142a6,1.3705295859836042,0.008947052992880344,5
Q,xor_n18,D64/T24/split_complex_float32_v1,cell-3092e28c57f8d8caad554dc0281d7a246a0382f2535cf996b08853b4f661fdb9,1.4530677529983222,0.0019794530235230923,5
Q,xor_n18,D1/T8/complex_int8_shared_scale_v1,cell-4fbad9d4fce4140349346ca03dab524e9d638d6ae8d9498047beb046090115dc,1.7303996739792638,0.011088339961133897,5
Q,xor_n18,D2/T8/complex_int8_shared_scale_v1,cell-c9f0a0a9819a3b101d9c17834fe34d358ab1dcbf5b0a6c95f35d9951484f38d2,1.5101377720129676,0.005804435000754893,5
Q,xor_n18,D4/T8/complex_int8_shared_scale_v1,cell-5a6c17786ad42cd2c61f851aa001e38956b083c936f8c4cac31856fde5f3c5cb,1.3690359779866412,0.016814798000268638,5
Q,xor_n18,D8/T8/complex_int8_shared_scale_v1,cell-0eefead232cd5c4e5e185ded57f69eae72ff746074ce1e7d92cd47c33db74851,1.1743158500175923,0.0025107889669016004,5
Q,xor_n18,D16/T8/complex_int8_shared_scale_v1,cell-984e1a7ae27c8ee52a268c925030329104ffe713dddbb00e7e81aad6a3f8e4e8,1.1112542179762386,0.03432598797371611,5
Q,xor_n18,D32/T8/complex_int8_shared_scale_v1,cell-f1506a6e4040d69275f3d8942bd233b7c0b99745db6edf0b2d8a75176152de92,1.235135905968491,0.002769061946310103,5
Q,xor_n18,D64/T8/complex_int8_shared_scale_v1,cell-83751819c45cc5c2ae79b50bff8ca19afde9eb65eb85f14f3fadd22e2f55ab96,1.3320821179659106,0.006114172050729394,5
Q,xor_n18,D1/T24/complex_int8_shared_scale_v1,cell-cc1759162946af61d02263c2a43766259a53ebd02436113016075629600ed324,1.9308300589909777,0.015555332996882498,5
Q,xor_n18,D2/T24/complex_int8_shared_scale_v1,cell-a3eff174ceffb0fca9cb33f393748e4969dfb3fe02f241b67159cea4832d6490,1.6024774680263363,0.01779342000372708,5
Q,xor_n18,D4/T24/complex_int8_shared_scale_v1,cell-2ce0c4817e19940a52e00706d16d8a3c848fda43d2b9b46d984414e64415ed6c,1.4349375549936667,0.0024335479829460382,5
Q,xor_n18,D8/T24/complex_int8_shared_scale_v1,cell-939455214ab166b77118dae6726fbdafba5434f2ea43790662b0921dd736732f,1.2230192180140875,0.01367384206969291,5
Q,xor_n18,D16/T24/complex_int8_shared_scale_v1,cell-e2c3ba06e4c483dfc0ffddcd779e70c9fd7cf90a57a704536de087e7b3a47d66,1.151950518018566,0.009957826056052,5
Q,xor_n18,D32/T24/complex_int8_shared_scale_v1,cell-d1a630adf0f5cc250c18691f19b68834fad4f3ec4e4fd2d090456c91c2196e4c,1.2500742470147088,0.007126718002837151,5
Q,xor_n18,D64/T24/complex_int8_shared_scale_v1,cell-e25c37833c166ed599233395ea9869fb10a6ec5d2bde52db23618517abb810a1,1.3384944249992259,0.003380764042958617,5
Q,stress_n16_l2,D1/T8/split_complex_float32_v1,cell-4e7585791c34ae97c47e964f8a15e04a784f733197d330989084ac16b18f8948,1.8389635880012065,0.014073760015890002,5
Q,stress_n16_l2,D2/T8/split_complex_float32_v1,cell-c5c529d8d874ccae6af7a9fc1d586ac85c99fb16d064931b10cea98e4ffb5445,1.4166408820310608,0.005196106038056314,5
Q,stress_n16_l2,D4/T8/split_complex_float32_v1,cell-9e3816fa30baae08316b3127025615b0d2b994e53c07521c2d647522b86e0d9f,1.2526856850017793,0.008751066983677447,5
Q,stress_n16_l2,D8/T8/split_complex_float32_v1,cell-359abf3ac2c8c831a45a8044bfd06558552ab0cfde08ec264f6b9811ed2f27f2,1.1657231810386293,0.003758391074370593,5
Q,stress_n16_l2,D16/T8/split_complex_float32_v1,cell-1f71fc05f932f918f41d050686193138d3a155c428ac1aada388f506b5f28647,0.9967705850140192,0.008845144999213517,5
Q,stress_n16_l2,D32/T8/split_complex_float32_v1,cell-25da55ec0f89442321592b48e6ec495f92535f80cec5f608a26c5809728072d6,1.0597980479942635,0.007912266999483109,5
Q,stress_n16_l2,D64/T8/split_complex_float32_v1,cell-d6619904fc52524926e6984ad0c44f8cffee0959f7414d7910b169739d461b26,1.1182279519853182,0.0015588760143145919,5
Q,stress_n16_l2,D1/T24/split_complex_float32_v1,cell-79fab29436b8d54d51fd0c499f67159fa06637101fb6e9b3f76847b42f9cdcbb,1.6175819399650209,0.007004847924690694,5
Q,stress_n16_l2,D2/T24/split_complex_float32_v1,cell-8c628bba928480ee385840b822170d0d80d6bcd81858c5b6c0337394b4bbc3ac,1.26864194101654,0.006025486974976957,5
Q,stress_n16_l2,D4/T24/split_complex_float32_v1,cell-c88fd3ac4bed0d573959a664e1e482679cde3f53701e1941f0b9c7cb84ba825a,1.1183517780154943,0.014924767019692808,5
Q,stress_n16_l2,D8/T24/split_complex_float32_v1,cell-e0e34728a6df02d7651cdc241cbc2b597a96dfff0bb74182a24d1ca9b0c5466d,1.0660436830366962,0.0021996619761921465,5
Q,stress_n16_l2,D16/T24/split_complex_float32_v1,cell-e829c9ee9dc61d721927e68d3b66637b0345cf3db2cf08522b226e54b29b7443,0.9526603110134602,0.005277912016026676,5
Q,stress_n16_l2,D32/T24/split_complex_float32_v1,cell-41f13a45d5993229bac5ab553d0bfdbfcdb134ad08781875447ce1f73f3f6c79,1.0274521179962903,0.011099802039097995,5
Q,stress_n16_l2,D64/T24/split_complex_float32_v1,cell-c18b1624729d82b22dc3c8d501351b37fb51783b40467ca9971440973bd0dd8e,1.1042609279975295,0.0025754449889063835,5
Q,stress_n16_l2,D1/T8/complex_int8_shared_scale_v1,cell-de3505f90ce2b9c016df7aa28628dfdec046e9b311a80d03bdd3d3d6389eda3b,1.0539213590091094,0.005711802048608661,5
Q,stress_n16_l2,D2/T8/complex_int8_shared_scale_v1,cell-f2bb6b727acfff0a7d53a1ec816bf8fd5cf94bee69f9800b7c3f556d815a3f4d,0.9376696409890428,0.006675381038803607,5
Q,stress_n16_l2,D4/T8/complex_int8_shared_scale_v1,cell-ef8e0df5498cab10ee1426154a13abd40e7a05530e8ece512368a059f7eb9909,0.8885632200399414,0.01163851103046909,5
Q,stress_n16_l2,D8/T8/complex_int8_shared_scale_v1,cell-7a0c178b9e5bac3810c1aa5540ef6f3e47eb5351ef6a2525ec5a7e26e7722c64,0.8741625610273331,0.009463660011533648,5
Q,stress_n16_l2,D16/T8/complex_int8_shared_scale_v1,cell-dee98901746541a5fc3f8f21837efde8fc9c5c8e1d0883fe59ea06dac2ce395f,0.8659284990280867,0.017072429007384926,5
Q,stress_n16_l2,D32/T8/complex_int8_shared_scale_v1,cell-ba6d45393fc510097c3def0ebc74bb605e76bc8a91870c7f1c3f298214ad0fc6,0.9347017069812864,0.0012579699978232384,5
Q,stress_n16_l2,D64/T8/complex_int8_shared_scale_v1,cell-bea10c267e9ebdc28400f166cf41eb84ddb5d828fac0f708ac9b5a67e4aa0ba2,1.0168419179972261,0.011986441968474537,5
Q,stress_n16_l2,D1/T24/complex_int8_shared_scale_v1,cell-1eae6d099a1a67c84c5c69eb168bb55b0113d37941e776a961744db147b34722,1.0745790349901654,0.006319088046438992,5
Q,stress_n16_l2,D2/T24/complex_int8_shared_scale_v1,cell-48c0a82e19ec551dccb9ccd107297321d440615b4f269b9d344e86923d95e575,0.9309324350324459,0.004527428071014583,5
Q,stress_n16_l2,D4/T24/complex_int8_shared_scale_v1,cell-88c06001712fe78ad29562e860728643bb7f7e1a5a327a3b80cfef31dcd0bcee,0.8951362179941498,0.007430874044075608,5
Q,stress_n16_l2,D8/T24/complex_int8_shared_scale_v1,cell-01540b52e122495afe0f1e0f9cba755ecca727fea1ac0df92ec7a6175176f733,0.8717146989656612,0.0015484419418498874,5
Q,stress_n16_l2,D16/T24/complex_int8_shared_scale_v1,cell-ad8b8d8aa10a047e7aa8dd69c1eb8231240a566c5083c213609d6e27193ddf01,0.8637346139876172,0.009082439995836467,5
Q,stress_n16_l2,D32/T24/complex_int8_shared_scale_v1,cell-8d3bee3284cc511c816f0e425542abc1f1e17f92b5d30477ebbfddf20d07c3c8,0.9361690129735507,0.008160146011505276,5
Q,stress_n16_l2,D64/T24/complex_int8_shared_scale_v1,cell-69f15fddff0a0eee653a5c19a6ae14e09b4b921278cf99449f873efd1f4d7373,1.0170641060103662,0.009623777004890144,5
Q,stress_n18_l2,D1/T8/split_complex_float32_v1,cell-2f3c0b57073c3ccb74fc354c7f0dc87455051647a7338190fadde5bda3200935,4.833473640028387,0.01391876203706488,5
Q,stress_n18_l2,D2/T8/split_complex_float32_v1,cell-2df6e713d2ba6660701a5c6e4ea960c578779f8fb5e16cb6dff5847189bb0e69,3.4827091810293496,0.01102410804014653,5
Q,stress_n18_l2,D4/T8/split_complex_float32_v1,cell-e07b5c2fc3b325c8bcc49c89bcd6054546028b47246122a77c55f6f6979c0c76,2.834982513973955,0.0068969420390203595,5
Q,stress_n18_l2,D8/T8/split_complex_float32_v1,cell-898ecae82e780ee328f66c6e316488b49414b11a323a46d1bc1f92f2713d2889,2.5573547689709812,0.008445577055681497,5
Q,stress_n18_l2,D16/T8/split_complex_float32_v1,cell-e9cb816d27b1cf18be51b969fea54553e84709fa5ddce54bb6db2742b8397094,1.6617431149934418,0.03179969597840682,5
Q,stress_n18_l2,D32/T8/split_complex_float32_v1,cell-8ed82b69f49d5c3072b285a43821076c5bc48c6c762e8c44c74ddf8eb2a0bd94,1.6085110559943132,0.0059942270163446665,5
Q,stress_n18_l2,D64/T8/split_complex_float32_v1,cell-19daf5042203b27f314452e5fc20225b0d2b36f132ca7e1e136c567ea37a7f6a,1.6439720330527052,0.009430543053895235,5
Q,stress_n18_l2,D1/T24/split_complex_float32_v1,cell-e028efd228d204f0a2b741035c798f3cb3562685c0b661a41000ffb7ba890950,3.89440064097289,0.0019628379377536476,5
Q,stress_n18_l2,D2/T24/split_complex_float32_v1,cell-8be19992e3de3fbc0efa67a6f76d98b2954063a7aad6ea9f39188d69701ae95f,2.8648993350216188,0.020722708955872804,5
Q,stress_n18_l2,D4/T24/split_complex_float32_v1,cell-2becb6f4110c897b3b51c1323d60a99c13b9e58e2121af5a4e543326b1f9fbcc,2.3635380779742263,0.0011719110189005733,5
Q,stress_n18_l2,D8/T24/split_complex_float32_v1,cell-39aaa6746aeb78e5659df04d9f4447872b59467028d9f4536469066316407f1c,2.130761019012425,0.0048309660051018,5
Q,stress_n18_l2,D16/T24/split_complex_float32_v1,cell-263050a833e74dd792b57c0a1fe80f9477ffc0e3e0cae9a04b01a62a30f4bfa5,1.559166354010813,0.0035914300242438912,5
Q,stress_n18_l2,D32/T24/split_complex_float32_v1,cell-7dadd69e1a1ba35ed997f2210b2ac5ee478fd80d8fc42651a9fc0a25adcfde3f,1.5382176029961556,0.003117666987236589,5
Q,stress_n18_l2,D64/T24/split_complex_float32_v1,cell-5327094d7b5882a10c8e128ba98e0ffb567c76be485598d332f3dd9e902ef527,1.6101392350392416,0.006812881969381124,5
Q,stress_n18_l2,D1/T8/complex_int8_shared_scale_v1,cell-df9f63aebbbe2611ebf3b8a19affbc7b3e8edcdf50bf833d19de949887b6a3ab,1.8005457279505208,0.0029542389092966914,5
Q,stress_n18_l2,D2/T8/complex_int8_shared_scale_v1,cell-a6420b7a3a77a7130913ceb6d1ab9f13f223e0142d710e2385dcc9d8c1ac4983,1.570079821976833,0.023978599987458438,5
Q,stress_n18_l2,D4/T8/complex_int8_shared_scale_v1,cell-a10ad9eed4a9d27041fcbb771a027ad4a08425d84f4bae1caa46194a9f63e160,1.4844650860177353,0.01708104304270819,5
Q,stress_n18_l2,D8/T8/complex_int8_shared_scale_v1,cell-b97244e35f5d6029e9361f43807b89673776acc0aa66537d7461c00fd308ca3b,1.4699020519619808,0.008379024977330118,5
Q,stress_n18_l2,D16/T8/complex_int8_shared_scale_v1,cell-3217a2a01e726849a796fb65d5425e1fec97656ba145de1def23fd4f8ecd9565,1.3138004899956286,0.014091380988247693,5
Q,stress_n18_l2,D32/T8/complex_int8_shared_scale_v1,cell-7a2c8c24c84991bfa459b9c2d691105eea8e9f911bd0da07f359e2abc566f267,1.419549593992997,0.010427211003843695,5
Q,stress_n18_l2,D64/T8/complex_int8_shared_scale_v1,cell-aac781613e102fddfbe08dd29ff0242360935be7790914a9a1a592c9e188d66f,1.5062509450362995,0.012280086986720562,5
Q,stress_n18_l2,D1/T24/complex_int8_shared_scale_v1,cell-603b3c1aaeb264daad24ed742fa23780899f11097bf5bc1f2cadcb6f8d485419,1.7868618299835362,0.02228948601987213,5
Q,stress_n18_l2,D2/T24/complex_int8_shared_scale_v1,cell-d8c3cdca6d41ab5607b927422f541f184fde43a45345ae5801b04b858d75c66a,1.5588681329973042,0.013887098000850528,5
Q,stress_n18_l2,D4/T24/complex_int8_shared_scale_v1,cell-ec8c35aff50b8a42be8f4626a83f0681ab3fd09fb33f0b1f836d0f62f636f4a2,1.484979229979217,0.028950942039955407,5
Q,stress_n18_l2,D8/T24/complex_int8_shared_scale_v1,cell-e26ecc69d33014457b191cf2925088d26cb28e4312734bf7244cf85bbb67cf02,1.4449545679963194,0.005615876987576485,5
Q,stress_n18_l2,D16/T24/complex_int8_shared_scale_v1,cell-97f823a226b26f0937e1d59e61c36adf63d5ad80d99a317c7636d47b8d959e09,1.2969278690288775,0.006488823040854186,5
Q,stress_n18_l2,D32/T24/complex_int8_shared_scale_v1,cell-f49e7f228421f6a6167eddaedbe808848e774f9cce661f9c4148521c202fa290,1.403588838991709,0.005492008989676833,5
Q,stress_n18_l2,D64/T24/complex_int8_shared_scale_v1,cell-34417be4a4642d6e961a88dcbed7c8d7bb2425bde4cd81e8ff93be63630fa692,1.5008251129765995,0.007188329997006804,5
Q,ghz_n18,D1/T8/split_complex_float32_v1,cell-bfcc10596c6aac899b930f1c42e2b9003aaa9e98d14f94fd366d4d197f9c2c4a,2.696800156030804,0.01009961502859369,5
Q,ghz_n18,D2/T8/split_complex_float32_v1,cell-408fb591720c4f40a85f869de89a5eb15005fd55abf339fe3c91faa7c20ee017,2.1253720319946297,0.020372587954625487,5
Q,ghz_n18,D4/T8/split_complex_float32_v1,cell-15e53a1bc79558087639bbb1e781f9019af28c76305e279401e7e1be33b746f3,1.6431304370053113,0.005190522002521902,5
Q,ghz_n18,D8/T8/split_complex_float32_v1,cell-2a1ca6d365084adabe0fe9a5d2f9fa470c805956fbecf0a89be0825f6ff8a6f3,1.3249241459998302,0.018707139999605715,5
Q,ghz_n18,D16/T8/split_complex_float32_v1,cell-51adb34cdf080621c8a77eece8bf9b6e5c5acaec86c1864576d0eb674057e82f,1.173120915016625,0.014889273035805672,5
Q,ghz_n18,D32/T8/split_complex_float32_v1,cell-d057c7ad8f639c1066db883eb3fc9b6a9460ae2163509efc8fce7ef4d426d568,1.2486711479723454,0.016438196995295584,5
Q,ghz_n18,D64/T8/split_complex_float32_v1,cell-899956312ae474d607797c2146993476afd0a10be0f746b3e3c091e0459acffc,1.3335077610099688,0.01534702000208199,5
Q,ghz_n18,D1/T24/split_complex_float32_v1,cell-1aa2c1c34aa6e272efaed3c4e6b382baaad2f787e5a72a795e06bf1bfd591fa1,2.9532560789957643,0.06067371100652963,5
Q,ghz_n18,D2/T24/split_complex_float32_v1,cell-316b7bdab59d087f9928d04d7643472e7bca57e149a88124971d1ac3b589cdf9,2.2400507620186545,0.012581022048834711,5
Q,ghz_n18,D4/T24/split_complex_float32_v1,cell-40d3d07e707ada7579034721b24f858fa3503cbc410d2cedc5a6506af7a15ee8,1.7038096739561297,0.005095420987345278,5
Q,ghz_n18,D8/T24/split_complex_float32_v1,cell-0b86a2da7220eb78201bd1f0527b6e2320e7e9ebd6da708169790c13d8ba91d4,1.3224047890398651,0.008242087962571532,5
Q,ghz_n18,D16/T24/split_complex_float32_v1,cell-ef1ee85b507c814bdf6abf03e8d955ab435441dcc06043b403391b276c3a5d66,1.196550754015334,0.02282987500075251,5
Q,ghz_n18,D32/T24/split_complex_float32_v1,cell-855e1d343118f007936603c517816d3dbf9c47c8f9486ed9e3cf082c522334c1,1.264559532981366,0.010858351015485823,5
Q,ghz_n18,D64/T24/split_complex_float32_v1,cell-757100a9fc002cdaef830dd9ec210d6618b75274167aa91cab00e8f3b925566d,1.3322425759979524,0.023430649016518146,5
Q,ghz_n18,D1/T8/complex_int8_shared_scale_v1,cell-6b9fcf2aedfc87ad0678c7c70af12b49904118b385829b1eda2da8577fd4983f,1.6231619819882326,0.020249744004104286,5
Q,ghz_n18,D2/T8/complex_int8_shared_scale_v1,cell-65154e2e1016b92d2da27aabf61a6fdeca87300340749bacd2e643251fe3577a,1.411534623010084,0.008413268951699138,5
Q,ghz_n18,D4/T8/complex_int8_shared_scale_v1,cell-c7913c79b966a426b0e9c9540271a4d65573a16b942ba44e315d8f5e2d246e90,1.236548368993681,0.0039624079945497215,5
Q,ghz_n18,D8/T8/complex_int8_shared_scale_v1,cell-b7e3ece906eb2f04b2bad735c1892a6360c90c6b1739f0dc8a24563370b055df,1.1157485200092196,0.02709343802416697,5
Q,ghz_n18,D16/T8/complex_int8_shared_scale_v1,cell-599ad393dcec58699b19b19e25a7b1d216065da88e9e356126c39b00a5923a2c,0.9909892319701612,0.009285181004088372,5
Q,ghz_n18,D32/T8/complex_int8_shared_scale_v1,cell-ae0c6245f1ec408707838bf5fd5ac25cc0a4c442ed3ee0352f5b262d92bec102,1.1430968379718252,0.005853237002156675,5
Q,ghz_n18,D64/T8/complex_int8_shared_scale_v1,cell-3e3caf145c10f8352b728600b1501ceb0ce6d3cfe0f69bbdac2b0ce8d499f771,1.2275621769949794,0.007727232004981488,5
Q,ghz_n18,D1/T24/complex_int8_shared_scale_v1,cell-974377b6e0b575bfb01c88ef185c05125e105579ca31cf6ddcfbfbd83274110b,1.802952223981265,0.022355877968948334,5
Q,ghz_n18,D2/T24/complex_int8_shared_scale_v1,cell-ae53afd85c4870444496d5a7ca32891b894f507daae8d0a020992c46c0e7d532,1.5036859679967165,0.01688989799004048,5
Q,ghz_n18,D4/T24/complex_int8_shared_scale_v1,cell-6b0ad9a82bdf6c8a6b12164fbea6b8b1047f3e799ed25f352243da021f9a45bb,1.3021295409998856,0.0218923719949089,5
Q,ghz_n18,D8/T24/complex_int8_shared_scale_v1,cell-f73602bdec8adfcf380ce957139b4a08216b191f0681b6f5d60cdeb2a670b2f0,1.118612683028914,0.0047394969733431935,5
Q,ghz_n18,D16/T24/complex_int8_shared_scale_v1,cell-19d87aaf3f61443d06f0c24e1c2013ee83dab3239030593eabbf66d4df4fcfa0,1.0302148789633065,0.018897941044997424,5
Q,ghz_n18,D32/T24/complex_int8_shared_scale_v1,cell-ed416fc845613436b15c82d62cc918542581219d30286e123cec4aa6a81af8ec,1.1375533280079253,0.00978864700300619,5
Q,ghz_n18,D64/T24/complex_int8_shared_scale_v1,cell-dbc48b65b71404b635b39ba35b98730c2ad0fe3c29482b2e3a921211cc890f87,1.2349798429640941,0.005081231938675046,5
