phase,case_id,cell_id,metric,median,raw_mad,count,role
calibration,edc_n17,cell-d7aa7d86afa0e8dc33101bf830891a0fa0bce3622946b1ab20b33c49c6432635,kernel_s,2.315931924,0.0019878410000000457,5,
calibration,bv_n18,cell-e37075a3ed91a17441f373af0ed64aa3bb573d1ad2ffaf43d52e93763b6ccff0,prepared_call_s,0.6305090010282584,0.0028975930181331933,5,
calibration,bv_n18,cell-e37075a3ed91a17441f373af0ed64aa3bb573d1ad2ffaf43d52e93763b6ccff0,job_to_state_s,0.739275514963083,0.0019203349947929382,5,
calibration,bv_n18,cell-e37075a3ed91a17441f373af0ed64aa3bb573d1ad2ffaf43d52e93763b6ccff0,job_to_state_cached_path_s,0.7392761299852282,0.0019202129915356636,5,
calibration,bv_n18,cell-e37075a3ed91a17441f373af0ed64aa3bb573d1ad2ffaf43d52e93763b6ccff0,kernel_s,0.076567526,2.5998000000013177e-05,5,
calibration,hs_n18,cell-2a4ed2570b383e0cc9be8f709cd0ae9a21d4dc6a256e8134e25b3f3fae555788,prepared_call_s,1.1635209710220806,0.005222592037171125,5,
calibration,hs_n18,cell-2a4ed2570b383e0cc9be8f709cd0ae9a21d4dc6a256e8134e25b3f3fae555788,job_to_state_s,1.5583364579943009,0.006281092006247491,5,
calibration,hs_n18,cell-2a4ed2570b383e0cc9be8f709cd0ae9a21d4dc6a256e8134e25b3f3fae555788,job_to_state_cached_path_s,1.5583369099767879,0.006281073030550033,5,
calibration,hs_n18,cell-2a4ed2570b383e0cc9be8f709cd0ae9a21d4dc6a256e8134e25b3f3fae555788,kernel_s,0.075920075,4.206200000000937e-05,5,
calibration,hs_n18,cell-d2a8e7a73666fa621549ac57fdd47b092338b048889dfa25ee8e6239a8ba99b0,prepared_call_s,2.0396264389855787,0.023395936004817486,5,
calibration,hs_n18,cell-d2a8e7a73666fa621549ac57fdd47b092338b048889dfa25ee8e6239a8ba99b0,job_to_state_s,2.3080123689724132,0.02003679401241243,5,
calibration,hs_n18,cell-d2a8e7a73666fa621549ac57fdd47b092338b048889dfa25ee8e6239a8ba99b0,job_to_state_cached_path_s,2.308012822002638,0.020036741043440998,5,
calibration,hs_n18,cell-d2a8e7a73666fa621549ac57fdd47b092338b048889dfa25ee8e6239a8ba99b0,kernel_s,0.44624940199999996,0.0018019090000001015,5,
calibration,bb84_n18,cell-1ecd50fb53ab8b81de7b4edafbca637a05b50837f567d494ea7ab719b544f281,prepared_call_s,0.8722887809854001,0.0022578019998036325,7,
calibration,bb84_n18,cell-1ecd50fb53ab8b81de7b4edafbca637a05b50837f567d494ea7ab719b544f281,job_to_state_s,0.8973361550015397,0.0020467760041356087,7,
calibration,bb84_n18,cell-1ecd50fb53ab8b81de7b4edafbca637a05b50837f567d494ea7ab719b544f281,job_to_state_cached_path_s,0.8973365109995939,0.0020469119772315025,7,
calibration,bb84_n18,cell-1ecd50fb53ab8b81de7b4edafbca637a05b50837f567d494ea7ab719b544f281,kernel_s,0.336863058,0.0005998450000000433,7,
calibration,edc_n17,cell-cd80fe1a6a9f6c39307b05663c8aa896428b54d8d994d17ba5be859d566329c2,prepared_call_s,3.1733466390287504,0.0031542510259896517,5,
calibration,edc_n17,cell-cd80fe1a6a9f6c39307b05663c8aa896428b54d8d994d17ba5be859d566329c2,job_to_state_s,3.357678388012573,0.0017073579947464168,5,
calibration,edc_n17,cell-cd80fe1a6a9f6c39307b05663c8aa896428b54d8d994d17ba5be859d566329c2,job_to_state_cached_path_s,3.357679092034232,0.0017071749898605049,5,
calibration,edc_n17,cell-cd80fe1a6a9f6c39307b05663c8aa896428b54d8d994d17ba5be859d566329c2,kernel_s,2.1108242980000003,0.0009674870000000446,5,
calibration,hs_n18,cell-99105ac859c8519f3109d1bebd8d542fa8e46156b1bb809dd933f76afd533233,prepared_call_s,1.052492714021355,0.0209533569868654,5,
calibration,hs_n18,cell-99105ac859c8519f3109d1bebd8d542fa8e46156b1bb809dd933f76afd533233,job_to_state_s,1.4515161290182732,0.01479299901984632,5,
calibration,hs_n18,cell-99105ac859c8519f3109d1bebd8d542fa8e46156b1bb809dd933f76afd533233,job_to_state_cached_path_s,1.4515167589997873,0.014793152047786862,5,
calibration,hs_n18,cell-99105ac859c8519f3109d1bebd8d542fa8e46156b1bb809dd933f76afd533233,kernel_s,0.028668018,6.866799999999743e-05,5,
calibration,stress_n16_l2,cell-5e36407afd180f2af94b961520c5841e27d12782a9dc95640663496e1338f85d,prepared_call_s,2.5126206100103445,0.04289657698245719,5,
calibration,stress_n16_l2,cell-5e36407afd180f2af94b961520c5841e27d12782a9dc95640663496e1338f85d,job_to_state_s,2.758351433032658,0.034417640999890864,5,
